customer_id,first_year,first_store,zip_code,dm,sex,birth_age,comment,morning_count_weekday,evening_count_weekday,night_count_weekday,morning_count_holiday,evening_count_holiday,night_count_holiday,remake_count,total_item_money,visit_interval,cluster_id
10641,2014.0,5,,許可,女性,1980.0,,0,5,2,0,3,2,0,22572,57.0,2
10642,2014.0,5,1880004.0,拒否,女性,1980.0,,0,5,3,0,3,1,0,6242,57.0,2
10643,2014.0,6,1530043.0,許可,男性,1990.0,,0,1,0,0,0,0,0,0,,0
10644,2014.0,6,2160005.0,許可,女性,1970.0,,0,0,0,0,1,0,0,0,,0
10645,2014.0,6,1520023.0,許可,女性,1980.0,,1,5,4,0,5,8,0,46008,32.0,1
10646,2014.0,6,1540011.0,許可,男性,1980.0,,0,0,1,0,2,0,0,0,48.0,0
10647,2014.0,7,1580095.0,拒否,女性,1980.0,,0,6,1,1,5,1,0,66636,56.0,2
10648,2014.0,7,1580093.0,許可,女性,1990.0,,0,4,0,1,0,1,0,3024,114.0,0
10649,2014.0,7,1050000.0,拒否,男性,,,0,3,4,0,0,0,0,23112,114.0,1
10650,2014.0,7,2240056.0,許可,男性,1980.0,,0,1,0,0,0,0,0,0,,0
10651,2014.0,10,2350033.0,許可,女性,1970.0,,2,2,0,0,1,0,0,1728,72.0,0
10652,2014.0,10,2360046.0,許可,女性,,,0,1,8,0,2,5,0,0,37.0,1
10653,2014.0,10,2310015.0,許可,男性,1960.0,,1,0,6,0,1,4,0,3672,49.0,1
10654,2014.0,11,2410816.0,拒否,女性,1980.0,,0,2,3,0,0,0,0,2808,149.0,0
10655,2014.0,11,,許可,女性,,,0,1,2,0,0,0,0,6912,231.0,0
10656,2014.0,11,2360005.0,許可,女性,1980.0,,0,6,0,0,0,0,0,0,117.0,3
10657,2014.0,11,2300051.0,許可,女性,1980.0,,1,3,0,2,0,0,0,1080,115.0,0
10658,2014.0,11,2400001.0,拒否,男性,1980.0,,1,1,0,0,2,0,0,0,91.0,0
10659,2014.0,2,1050014.0,許可,女性,1930.0,,0,14,1,1,9,0,0,14688,27.0,3
10660,2014.0,2,,拒否,男性,,,0,1,0,0,0,0,0,0,,0
10661,2014.0,3,,拒否,女性,1980.0,,0,10,1,0,3,0,0,0,54.0,3
10662,2014.0,3,1130021.0,許可,女性,,,0,1,0,0,0,0,0,1944,,0
10663,2014.0,3,1140023.0,許可,男性,1980.0,,1,0,0,1,0,0,0,6696,76.0,0
10664,2014.0,3,1710042.0,許可,男性,1970.0,,5,2,0,0,2,1,0,29268,33.0,0
10665,2014.0,3,1710032.0,許可,女性,2000.0,,0,2,0,0,2,0,0,0,167.0,0
10666,2014.0,3,1700012.0,許可,男性,1970.0,,1,1,2,1,2,3,0,11664,75.0,1
10667,2014.0,11,2370076.0,拒否,女性,1990.0,,0,0,0,0,1,0,0,0,,0
10668,2014.0,10,2220025.0,許可,男性,,,8,0,1,0,2,1,0,0,61.0,0
10669,2014.0,7,,拒否,男性,1970.0,,1,3,2,8,5,4,0,4536,21.0,2
10670,2014.0,5,2790002.0,許可,男性,1980.0,,0,2,4,0,0,4,0,11232,59.0,1
10671,2014.0,6,1540011.0,許可,男性,1980.0,,0,3,1,2,0,2,0,1944,86.0,0
10672,2014.0,5,3330842.0,許可,女性,1980.0,,0,3,0,0,8,0,0,22464,70.0,2
10673,2014.0,3,1730013.0,許可,女性,1980.0,,0,1,0,0,0,0,0,0,,0
10674,2014.0,10,2330004.0,許可,女性,1970.0,,7,1,0,0,0,0,0,0,89.0,0
10675,2014.0,0,,拒否,女性,1990.0,,0,2,3,0,4,3,0,20520,54.0,1
10676,2014.0,10,2320061.0,許可,女性,1950.0,,1,2,2,0,0,0,0,3024,24.0,0
10677,2014.0,11,,拒否,女性,,,0,0,0,1,1,0,0,1944,336.0,0
10678,2014.0,1,1540002.0,拒否,女性,,,0,5,2,0,2,4,0,17280,45.0,1
10679,2014.0,3,1340084.0,許可,女性,1980.0,,0,1,0,0,0,0,0,3888,,0
10680,2014.0,1,1070061.0,拒否,女性,,,0,1,0,0,1,0,0,0,85.0,0
10681,2014.0,10,,拒否,女性,1980.0,,2,2,0,0,0,0,0,0,66.0,0
10682,2014.0,11,2400042.0,拒否,女性,,,0,1,0,0,1,0,0,0,148.0,0
10683,2014.0,2,,拒否,女性,,,0,4,1,0,0,0,0,0,78.0,0
10684,2014.0,4,1690074.0,許可,男性,,,0,2,4,1,1,3,0,9720,64.0,1
10685,2014.0,11,,拒否,女性,,,1,2,4,0,2,1,0,3456,73.0,1
10686,2014.0,5,1620833.0,許可,男性,1970.0,,0,0,1,0,0,1,0,0,139.0,0
10687,2014.0,3,1740053.0,許可,女性,1980.0,,1,1,0,1,0,0,0,2808,91.0,0
10688,2014.0,1,2310862.0,許可,男性,1970.0,,0,0,0,0,2,0,0,0,70.0,0
10689,2014.0,0,,拒否,女性,,,0,6,0,0,0,1,0,9072,116.0,3
10690,2014.0,6,1540023.0,許可,女性,,,0,7,10,0,5,3,0,61560,29.0,1
10691,2014.0,7,,許可,女性,1970.0,,5,1,0,0,15,7,0,10368,26.0,2
10692,2014.0,10,,拒否,女性,1950.0,,0,5,1,0,1,2,0,0,72.0,0
10693,2014.0,3,1040052.0,許可,男性,1960.0,,0,4,4,0,0,3,0,6480,65.0,1
10694,2014.0,11,,許可,女性,1970.0,,1,5,2,0,3,1,0,0,57.0,2
10695,2014.0,7,,拒否,女性,1970.0,,1,2,0,1,0,0,0,1944,44.0,0
10696,2014.0,11,2200012.0,許可,女性,1970.0,,0,2,0,0,4,0,0,0,118.0,2
10697,2014.0,5,1520002.0,許可,男性,1970.0,,1,1,2,0,0,0,0,7776,61.0,0
10698,2014.0,1,,拒否,女性,1980.0,,0,1,0,0,0,0,0,0,,0
10699,2014.0,3,1700001.0,拒否,女性,1960.0,,0,14,4,0,3,2,0,30888,31.0,3
10700,2014.0,2,3700841.0,許可,女性,1980.0,,0,2,0,0,2,0,0,2160,121.0,0
10701,2014.0,1,1350048.0,拒否,女性,1960.0,,0,1,11,0,1,3,0,12960,46.0,1
10702,2014.0,2,,拒否,女性,1970.0,,0,3,0,1,3,0,0,2808,52.0,2
10703,2014.0,3,,拒否,女性,1960.0,,0,0,1,0,0,1,0,1944,40.0,0
10704,2014.0,2,,拒否,女性,1980.0,,0,0,1,0,0,1,0,0,159.0,0
10705,2014.0,4,2230064.0,許可,女性,1980.0,,0,4,2,0,0,0,0,19764,61.0,0
10706,2014.0,6,1580081.0,許可,男性,1960.0,,1,0,0,0,1,0,0,0,332.0,0
10707,2014.0,3,1700001.0,許可,女性,1980.0,,0,0,0,3,0,0,0,0,294.0,0
10708,2014.0,7,,拒否,女性,1970.0,,0,1,0,0,0,0,0,5940,,0
10709,2014.0,0,1540015.0,拒否,女性,1950.0,,0,1,1,0,0,0,0,0,66.0,0
10710,2014.0,1,2160006.0,拒否,女性,1970.0,,0,0,1,0,3,0,0,5724,213.0,0
10711,2014.0,5,,許可,男性,1970.0,,4,6,6,0,3,2,0,5076,35.0,1
10712,2014.0,7,,不明,女性,1970.0,,1,0,0,0,0,0,0,0,,0
10713,2014.0,3,2070004.0,拒否,女性,1960.0,,0,5,1,0,1,3,0,0,77.0,1
10714,2014.0,11,2400024.0,許可,女性,1970.0,,0,6,0,0,2,0,0,28836,91.0,3
10715,2014.0,11,,拒否,男性,1980.0,,0,1,4,0,0,1,1,0,87.0,1
10716,2014.0,3,,許可,女性,,,2,0,0,0,1,1,0,5940,183.0,0
10717,2014.0,1,,拒否,女性,1990.0,,0,2,4,0,0,1,0,0,110.0,1
10718,2014.0,5,1080074.0,拒否,男性,1980.0,,1,0,2,4,8,1,0,6696,45.0,2
10719,2014.0,7,2060802.0,拒否,男性,1970.0,,0,3,1,0,3,0,0,0,92.0,2
10720,2014.0,5,1520002.0,拒否,女性,1970.0,,0,3,1,1,1,0,0,30348,137.0,0
10721,2014.0,3,,拒否,男性,1970.0,,1,3,2,0,2,2,0,3456,64.0,1
10722,2014.0,7,1580094.0,拒否,女性,1990.0,,0,0,1,0,0,1,0,0,439.0,0
10723,2014.0,3,,拒否,男性,,,0,3,2,0,3,1,0,0,85.0,2
10724,2014.0,10,2350021.0,拒否,男性,1970.0,,0,2,0,0,0,0,0,0,63.0,0
10725,2014.0,10,,許可,女性,1970.0,,2,2,0,0,0,0,0,0,182.0,0
10726,2014.0,7,2150015.0,許可,女性,1960.0,,0,1,0,0,2,0,0,0,47.0,0
10727,2014.0,5,1410032.0,拒否,女性,,,0,0,0,0,1,0,0,0,,0
10728,2014.0,7,1580083.0,許可,男性,1990.0,,2,0,1,1,0,0,0,1944,173.0,0
10729,2014.0,6,1580081.0,拒否,女性,1980.0,,0,1,8,1,2,1,1,18144,49.0,1
10730,2014.0,3,1730004.0,許可,男性,1980.0,,0,6,5,0,1,0,0,0,64.0,1
10731,2014.0,0,1660003.0,拒否,男性,1980.0,,0,0,4,0,5,3,0,11880,55.0,1
10732,2014.0,4,1500011.0,拒否,女性,1990.0,,1,10,1,0,4,0,1,61668,46.0,3
10733,2014.0,10,2350021.0,許可,女性,1990.0,,1,5,0,0,3,0,1,3456,57.0,2
10734,2014.0,5,1520001.0,拒否,女性,1950.0,,5,7,14,0,3,22,0,86162,14.0,1
10735,2014.0,6,,許可,男性,1980.0,,0,1,0,0,0,0,0,0,,0
10736,2014.0,10,2450051.0,拒否,女性,1980.0,,0,1,4,0,0,1,0,0,105.0,1
10737,2014.0,0,,拒否,男性,,,0,3,10,1,1,3,0,107568,37.0,1
10738,2014.0,3,1670032.0,許可,男性,1960.0,,0,0,1,0,0,15,0,118908,45.0,1
10739,2014.0,6,1540011.0,拒否,男性,1970.0,,2,2,0,1,1,2,0,0,58.0,0
10740,2014.0,4,,拒否,男性,1980.0,,0,2,1,0,1,1,0,0,164.0,0
10741,2014.0,6,,不明,女性,,,0,6,0,0,3,1,0,0,72.0,3
10742,2014.0,10,,拒否,女性,1970.0,,0,1,0,1,2,0,0,1944,209.0,0
10743,2014.0,5,,拒否,男性,1960.0,,8,1,2,6,0,0,0,0,38.0,0
10744,2014.0,3,,拒否,女性,1990.0,,0,0,1,0,0,0,0,0,,0
10745,2014.0,3,,拒否,男性,,,0,0,1,0,0,0,0,0,,0
10746,2014.0,7,,拒否,女性,1970.0,,0,0,0,0,0,1,0,0,,0
10747,2014.0,4,,拒否,女性,,,0,4,0,0,8,0,0,15336,63.0,2
10748,2014.0,6,1540012.0,拒否,男性,1990.0,,0,1,3,0,0,2,0,0,98.0,1
10749,2014.0,5,1410031.0,拒否,女性,1970.0,,1,1,0,0,0,1,0,1944,191.0,0
10750,2005.0,10,2350022.0,許可,女性,1970.0,,1,1,1,0,0,2,0,3456,141.0,0
10751,2014.0,7,,拒否,男性,1980.0,,0,2,4,0,0,2,0,0,76.0,1
10752,2014.0,5,1520002.0,拒否,男性,1990.0,,0,4,1,0,2,3,0,0,77.0,2
10753,2014.0,4,1640000.0,拒否,女性,1990.0,,0,1,2,0,0,0,0,0,153.0,0
10754,2014.0,10,2330006.0,許可,女性,1980.0,,0,1,0,0,0,1,0,0,382.0,0
10755,2014.0,11,1540003.0,許可,女性,1980.0,,0,4,2,0,5,0,0,0,68.0,2
10756,2014.0,11,2300003.0,許可,男性,1980.0,,0,0,4,1,1,0,0,1728,110.0,0
10757,2014.0,7,,許可,女性,1960.0,,0,0,0,17,5,0,0,4644,32.0,2
10758,2014.0,3,1710051.0,拒否,男性,1980.0,,1,0,0,0,0,0,0,0,,0
10759,2014.0,7,1580093.0,許可,女性,1970.0,,0,3,0,0,4,0,0,0,86.0,2
10760,2014.0,11,,拒否,女性,1950.0,,0,15,0,0,8,0,0,4752,32.0,3
10761,2014.0,5,,拒否,女性,,,0,1,0,1,1,2,0,0,114.0,0
10762,2014.0,5,,拒否,女性,1960.0,,0,1,1,0,0,0,0,3564,273.0,0
10763,2014.0,6,,許可,男性,1980.0,,0,0,1,0,0,0,0,0,,0
10764,2014.0,10,,許可,女性,1980.0,,1,0,0,0,0,0,0,0,,0
10765,2014.0,3,1120012.0,許可,男性,1980.0,,0,9,2,0,4,1,0,3024,34.0,3
10766,2014.0,7,2130001.0,拒否,女性,,,0,5,4,0,3,1,0,21168,44.0,1
10767,2014.0,6,,拒否,男性,1990.0,,0,0,2,0,2,2,0,0,56.0,0
10768,2014.0,1,2900075.0,許可,女性,1970.0,,0,1,1,0,0,0,0,0,90.0,0
10769,2014.0,4,3600035.0,許可,男性,,,0,2,6,0,6,5,0,14364,38.0,1
10770,2014.0,0,,拒否,女性,1980.0,,0,1,2,0,1,0,0,0,98.0,0
10771,2014.0,5,1410031.0,拒否,女性,1970.0,,0,8,0,0,4,0,0,18792,65.0,3
10772,2014.0,4,1670051.0,許可,女性,1950.0,,7,12,0,0,0,0,0,22140,38.0,3
10773,2014.0,1,1130022.0,拒否,女性,1980.0,,0,0,2,0,0,0,0,4104,70.0,0
10774,2014.0,6,,拒否,女性,1970.0,,0,4,0,0,6,2,0,114696,59.0,2
10775,2014.0,0,,拒否,女性,1970.0,,0,0,2,0,0,0,0,3240,270.0,0
10776,2014.0,7,,拒否,女性,,,3,1,0,0,2,0,0,7992,46.0,0
10777,2014.0,7,,許可,女性,2010.0,,0,1,1,0,1,0,0,3024,112.0,0
10778,2014.0,4,1760025.0,許可,女性,,,0,13,0,0,9,0,0,44604,32.0,3
10779,2014.0,1,,拒否,女性,,,0,16,0,0,4,0,0,26352,37.0,3
10780,2014.0,7,,拒否,男性,1980.0,,0,0,5,0,0,1,0,0,101.0,1
10781,2014.0,5,,拒否,男性,1990.0,,1,5,7,0,1,3,0,24192,43.0,1
10782,2014.0,1,,拒否,女性,1980.0,,0,1,1,0,0,0,0,0,80.0,0
10783,2014.0,4,1640011.0,許可,男性,1980.0,,1,1,4,0,0,0,0,1944,124.0,0
10784,2014.0,2,1730016.0,許可,女性,1980.0,,0,1,0,0,10,1,0,30024,60.0,2
10785,2014.0,6,,拒否,女性,,,0,2,2,0,3,2,0,12744,85.0,2
10786,2014.0,4,,拒否,女性,1990.0,,0,0,0,1,0,0,0,0,,0
10787,2014.0,4,1620056.0,許可,男性,1990.0,,0,2,3,0,0,2,0,0,73.0,1
10788,2014.0,1,,拒否,女性,,,0,0,0,0,1,0,0,0,,0
10789,2014.0,1,,拒否,女性,1980.0,,0,1,0,0,0,0,0,5400,,0
10790,2014.0,11,2380101.0,不明,女性,1960.0,,0,10,0,0,2,1,0,17280,57.0,3
10791,2014.0,1,,拒否,女性,,,0,2,0,2,1,0,0,0,158.0,0
10792,2014.0,7,1440051.0,許可,男性,1980.0,,0,0,0,0,0,1,0,3888,,0
10793,2014.0,4,2020015.0,許可,男性,1990.0,,1,0,2,0,0,1,0,3456,156.0,0
10794,2014.0,3,1710021.0,拒否,女性,1970.0,,1,1,0,0,1,0,0,0,63.0,0
10795,2014.0,2,5010105.0,拒否,女性,1990.0,,1,0,0,0,0,0,0,0,,0
10796,2014.0,11,,拒否,女性,1990.0,,0,4,1,0,2,0,0,11880,48.0,0
10797,2014.0,4,1680082.0,拒否,男性,1970.0,,0,0,1,0,0,0,0,0,,0
10798,2014.0,1,,拒否,女性,,,0,0,0,0,0,2,0,2160,64.0,0
10799,2014.0,5,,拒否,男性,1980.0,,0,1,0,0,0,0,0,0,,0
10800,2014.0,3,1570066.0,許可,女性,1960.0,,0,0,0,1,0,0,0,3672,,0
10801,2014.0,6,,許可,男性,1990.0,,0,3,2,0,3,1,0,20088,79.0,2
10802,2014.0,7,1540011.0,拒否,女性,1960.0,,0,3,0,0,0,0,0,3672,101.0,0
10803,2014.0,2,,拒否,女性,,,0,1,0,0,0,0,0,0,,0
10804,2014.0,2,1000005.0,拒否,男性,1960.0,,0,0,0,0,1,0,0,0,,0
10805,2014.0,4,,拒否,男性,1980.0,,0,2,3,0,0,0,0,0,85.0,0
10806,2014.0,10,1600001.0,許可,女性,1980.0,,0,2,0,0,1,0,0,0,233.0,0
10807,2014.0,5,,拒否,女性,1980.0,,0,2,0,0,0,0,0,0,35.0,0
10808,2014.0,1,1680072.0,許可,男性,1990.0,,0,1,0,0,1,0,0,1728,58.0,0
10809,2014.0,5,,拒否,女性,1970.0,,0,4,3,2,5,1,0,6912,43.0,2
10810,2014.0,2,,許可,女性,1960.0,,0,0,2,0,0,1,0,4104,65.0,0
10811,2014.0,6,1540012.0,拒否,女性,1990.0,,0,5,1,0,1,0,0,13392,87.0,0
10812,2014.0,5,,拒否,男性,1980.0,,0,0,1,0,0,0,0,0,,0
10813,2014.0,10,2340052.0,許可,女性,1970.0,,0,6,0,0,1,0,0,0,66.0,3
10814,2014.0,11,,拒否,男性,2010.0,,1,1,0,0,3,2,0,0,105.0,0
10815,2014.0,3,1730033.0,拒否,男性,1980.0,,0,0,0,0,3,0,0,0,21.0,0
10816,2014.0,11,,拒否,女性,,,0,5,0,0,0,0,0,0,149.0,0
10817,2014.0,11,,許可,女性,1980.0,,0,7,0,0,0,0,0,0,80.0,3
10818,2014.0,1,1600023.0,拒否,女性,1970.0,,1,5,2,0,5,2,0,0,50.0,2
10819,2014.0,3,,拒否,女性,1980.0,,1,1,0,0,0,0,0,0,105.0,0
10820,2014.0,5,4050012.0,拒否,男性,1970.0,,0,13,0,0,8,0,0,13392,35.0,3
10821,2014.0,4,1570062.0,許可,男性,1950.0,,0,1,0,0,0,0,0,0,,0
10822,2014.0,1,,拒否,女性,,,0,0,0,0,1,0,0,0,,0
10823,2014.0,10,2340056.0,許可,女性,1970.0,,1,6,4,0,4,0,0,9936,50.0,3
10824,2014.0,11,,拒否,女性,,,2,1,0,2,1,0,0,0,130.0,0
10825,2014.0,5,3520003.0,許可,女性,1970.0,,0,3,4,0,1,5,0,8424,58.0,1
10826,2014.0,3,1750092.0,許可,女性,1980.0,,0,8,8,0,1,5,0,27864,32.0,1
10827,2014.0,2,,拒否,女性,,,0,0,0,0,1,0,0,0,,0
10828,2014.0,4,1950061.0,拒否,男性,1980.0,,2,0,0,0,0,0,0,1944,26.0,0
10829,2014.0,5,1410031.0,許可,女性,1980.0,,1,7,0,0,2,1,1,1944,72.0,3
10830,2014.0,6,1540023.0,拒否,女性,1970.0,,2,2,0,1,1,0,0,0,35.0,0
10831,2014.0,6,,拒否,男性,,,6,1,0,15,1,1,0,35640,30.0,2
10832,2014.0,11,,拒否,女性,1980.0,,1,1,2,1,1,1,0,15336,99.0,0
10833,2014.0,10,,許可,男性,1970.0,,1,3,1,0,2,5,0,0,57.0,1
10834,2014.0,3,1710052.0,許可,男性,1990.0,,4,4,1,2,1,0,0,9504,62.0,0
10835,2014.0,7,2140012.0,許可,女性,1970.0,,1,13,3,0,4,0,0,54432,33.0,3
10836,2014.0,4,,拒否,女性,1980.0,,0,1,1,0,0,0,0,3218,77.0,0
10837,2014.0,7,,拒否,女性,1990.0,,0,0,0,0,0,1,0,0,,0
10838,2014.0,7,1580091.0,拒否,女性,1960.0,,0,0,0,0,0,1,0,3780,,0
10839,2014.0,3,1140023.0,拒否,女性,1980.0,,0,2,1,0,1,0,0,0,194.0,0
10840,2014.0,3,1140015.0,許可,女性,1980.0,,1,4,0,1,3,2,0,3672,61.0,2
10841,2014.0,3,1700002.0,許可,男性,1990.0,,0,0,2,1,0,0,0,0,37.0,0
10842,2014.0,0,,拒否,女性,1980.0,,0,1,2,0,0,2,0,0,129.0,0
10843,2014.0,1,,拒否,女性,1980.0,,0,5,0,1,2,0,0,5940,100.0,2
10844,2014.0,3,3590023.0,許可,男性,1970.0,,0,1,0,0,0,0,0,4752,,0
10845,2014.0,4,1660012.0,許可,男性,1980.0,,0,2,3,0,0,4,0,3888,82.0,1
10846,2014.0,0,,拒否,男性,1980.0,,0,2,0,0,3,0,0,0,139.0,0
10847,2014.0,10,2390822.0,許可,女性,1960.0,,1,0,0,0,0,1,0,2808,68.0,0
10848,2014.0,4,,拒否,女性,,,0,2,3,0,0,0,0,17064,27.0,0
10849,2014.0,3,3500225.0,許可,男性,1990.0,,0,0,1,0,0,1,0,5616,60.0,0
10850,2014.0,6,1540011.0,拒否,女性,1990.0,,0,2,4,0,1,1,0,0,92.0,1
10851,2014.0,5,1530063.0,拒否,女性,1980.0,,0,1,0,0,0,0,0,0,,0
10852,2014.0,1,,拒否,女性,1990.0,,0,0,2,0,0,0,0,0,60.0,0
10853,2014.0,0,1680064.0,許可,女性,1950.0,,0,6,0,0,5,0,0,5832,58.0,2
10854,2014.0,5,2900142.0,拒否,女性,1970.0,,0,5,0,2,4,1,0,26352,57.0,2
10855,2014.0,11,,許可,男性,,,5,1,2,0,0,0,0,0,75.0,0
10856,2015.0,2,2250025.0,拒否,女性,1970.0,,0,0,1,0,3,0,0,0,74.0,0
10857,2014.0,4,,拒否,男性,1970.0,,0,1,3,0,8,5,0,0,28.0,2
10858,2014.0,7,1540016.0,許可,女性,1960.0,,0,2,0,0,0,0,0,0,246.0,0
10859,2014.0,7,,許可,女性,,,1,8,0,0,3,0,0,0,61.0,3
10860,2014.0,1,,許可,女性,,,0,0,0,0,0,1,0,0,,0
10861,2014.0,2,1040032.0,拒否,女性,,,0,3,0,0,0,0,0,0,112.0,0
10862,2014.0,0,1580093.0,拒否,女性,2010.0,,0,1,0,0,0,0,0,8100,,0
10863,2014.0,2,1030008.0,拒否,男性,1990.0,,0,2,0,1,2,2,0,3024,51.0,0
10864,2014.0,3,1600022.0,許可,男性,1970.0,,0,1,0,0,0,0,0,0,,0
10865,2014.0,5,1420062.0,拒否,女性,1980.0,,0,5,4,0,0,0,0,0,71.0,1
10866,2014.0,3,1750092.0,拒否,女性,1980.0,,1,0,1,1,4,0,0,15336,86.0,2
10867,2014.0,5,,拒否,女性,1990.0,,1,0,0,0,1,0,0,1944,246.0,0
10868,2014.0,5,1660003.0,拒否,女性,1970.0,,0,0,1,0,0,0,0,0,,0
10869,2014.0,3,1780063.0,許可,男性,1990.0,,0,5,5,0,3,3,0,11664,46.0,1
10870,2014.0,3,1670051.0,拒否,女性,1980.0,,0,2,3,0,0,0,0,21816,59.0,0
10871,2014.0,6,1540016.0,不明,男性,2000.0,,0,2,0,0,3,0,0,0,82.0,0
10872,2014.0,6,1240023.0,拒否,女性,1970.0,,0,2,0,0,4,0,0,11016,107.0,2
10873,2014.0,7,,拒否,女性,,,0,0,0,0,1,0,0,0,,0
10874,2014.0,6,1540012.0,拒否,男性,1980.0,,1,4,0,2,1,0,0,5400,76.0,0
10875,2014.0,5,1800006.0,拒否,男性,1970.0,,1,3,5,1,3,3,0,0,46.0,1
10876,2014.0,7,,許可,女性,1980.0,,4,2,1,1,1,1,0,9936,65.0,0
10877,2014.0,0,,拒否,女性,1980.0,,0,4,2,0,1,1,0,0,87.0,0
10878,2014.0,7,,許可,女性,1970.0,,3,0,0,1,0,0,0,5616,44.0,0
10879,2014.0,5,,拒否,男性,1960.0,,0,0,1,0,1,0,0,1944,230.0,0
10880,2014.0,6,,拒否,男性,1980.0,,0,1,0,0,0,0,0,0,,0
10881,2014.0,6,,拒否,女性,1980.0,,1,1,0,2,1,0,0,0,28.0,0
10882,2014.0,1,,拒否,男性,1970.0,,0,0,1,1,1,0,0,0,31.0,0
10883,2014.0,2,1130022.0,拒否,女性,1980.0,,3,3,0,0,8,0,0,3024,52.0,2
10884,2014.0,3,3560030.0,拒否,女性,1980.0,,0,0,0,0,0,1,0,0,,0
10885,2014.0,1,,拒否,男性,1980.0,,0,4,3,0,4,1,0,13392,62.0,2
10886,2014.0,4,,拒否,男性,1980.0,,0,1,0,0,0,0,0,0,,0
10887,2014.0,2,1420063.0,許可,女性,1970.0,,0,0,0,0,4,4,0,12096,92.0,2
10888,2014.0,0,,許可,男性,1980.0,,0,1,0,0,0,0,0,0,,0
10889,2014.0,7,1570074.0,許可,女性,1990.0,,2,3,2,0,2,2,0,3218,70.0,1
10890,2014.0,5,1530063.0,拒否,男性,1980.0,,0,2,1,0,1,0,0,0,65.0,0
10891,2014.0,0,1140032.0,拒否,男性,1990.0,,0,7,0,1,4,0,0,3024,47.0,3
10892,2014.0,7,,拒否,男性,1980.0,,1,1,0,0,0,2,0,0,42.0,0
10893,2014.0,1,,拒否,女性,1980.0,,0,1,0,0,1,0,0,0,438.0,0
10894,2014.0,10,2340052.0,許可,男性,1980.0,,0,3,1,0,0,1,0,0,61.0,0
10895,2014.0,7,1200035.0,許可,女性,1970.0,,0,4,0,0,0,1,0,9504,162.0,0
10896,2014.0,5,1440051.0,許可,男性,1960.0,,0,1,1,0,3,0,0,0,43.0,0
10897,2014.0,7,1570067.0,許可,男性,2000.0,,1,1,1,0,1,1,0,0,56.0,0
10898,2014.0,3,,拒否,男性,1990.0,,0,2,2,0,0,0,0,3240,35.0,0
10899,2014.0,11,,拒否,女性,1990.0,,0,7,0,1,0,0,0,32832,99.0,3
10900,2014.0,11,,拒否,女性,,,0,3,1,0,7,2,0,5832,54.0,2
10901,2014.0,10,2320066.0,許可,女性,1970.0,,1,1,0,1,1,1,0,2808,119.0,0
10902,2014.0,5,1670032.0,拒否,男性,1960.0,,0,0,0,0,1,13,0,60588,48.0,1
10903,2014.0,10,,拒否,女性,1970.0,,1,2,0,2,4,0,0,1728,73.0,2
10904,2014.0,2,1110053.0,拒否,女性,,,0,7,0,0,4,0,0,6048,64.0,3
10905,2014.0,11,,不明,女性,,,0,1,0,0,0,0,0,0,,0
10906,2014.0,6,1540012.0,許可,女性,1960.0,,0,0,0,0,3,0,0,3888,84.0,0
10907,2014.0,6,1540012.0,拒否,女性,,,0,4,0,0,0,0,0,1944,88.0,0
10908,2014.0,4,1790085.0,許可,男性,1960.0,,2,6,6,0,8,1,0,0,29.0,2
10909,2014.0,3,1730037.0,拒否,女性,1980.0,,1,3,0,2,3,0,0,23436,70.0,2
10910,2014.0,5,1420062.0,拒否,女性,1990.0,,0,1,4,0,3,1,0,7066,73.0,1
10911,2014.0,3,1710051.0,許可,女性,1980.0,,0,6,1,0,0,0,0,0,99.0,3
10912,2014.0,5,,拒否,男性,1980.0,,1,0,1,0,0,0,0,2808,60.0,0
10913,2014.0,2,1610031.0,許可,女性,1940.0,,0,1,1,0,0,0,0,0,202.0,0
10914,2014.0,3,1770042.0,許可,女性,1930.0,,0,2,0,0,0,0,0,0,42.0,0
10915,2014.0,3,1610032.0,許可,男性,2010.0,,0,1,0,0,0,1,0,0,240.0,0
10916,2014.0,5,,拒否,男性,1980.0,,0,0,0,0,0,2,0,0,98.0,0
10917,2014.0,7,1580094.0,許可,男性,1990.0,,0,0,0,0,1,0,0,0,,0
10918,2014.0,7,1580094.0,許可,女性,,,0,4,0,1,3,0,0,0,60.0,2
10919,2014.0,4,,拒否,男性,1980.0,,0,3,1,0,1,0,0,0,54.0,0
10920,2014.0,10,,拒否,女性,,,0,0,0,0,0,3,0,0,49.0,0
10921,2014.0,4,,拒否,男性,1970.0,,2,2,2,3,0,3,0,0,36.0,1
10922,2014.0,3,,拒否,女性,1980.0,,0,1,0,0,0,0,0,1944,,0
10923,2014.0,10,2330002.0,拒否,男性,1990.0,,0,2,1,0,1,2,0,0,32.0,0
10924,2014.0,3,1700001.0,許可,男性,1970.0,,1,8,0,3,5,0,0,26784,42.0,3
10925,2014.0,1,,拒否,女性,,,0,1,0,0,0,1,0,0,608.0,0
10926,2014.0,7,2130011.0,拒否,男性,1990.0,,0,0,1,0,0,0,0,0,,0
10927,2014.0,7,2110004.0,許可,女性,1940.0,,0,1,0,0,1,0,0,13284,46.0,0
10928,2014.0,7,,許可,男性,1970.0,,1,2,0,0,1,0,0,0,49.0,0
10929,2014.0,0,1560052.0,拒否,男性,1990.0,,0,1,0,0,0,1,0,1944,40.0,0
10930,2014.0,2,,拒否,女性,,,0,1,3,0,1,0,0,4536,116.0,0
