customer_id,first_year,first_store,zip_code,dm,sex,birth_age,comment,morning_count_weekday,evening_count_weekday,night_count_weekday,morning_count_holiday,evening_count_holiday,night_count_holiday,remake_count,total_item_money,visit_interval
16434,2015,10,2350023,拒否,女性,1940,NA,0,8,4,0,3,0,0,11448,43
16435,2015,11,NA,許可,女性,1980,NA,0,0,0,1,1,0,0,0,56
16436,2015,8,NA,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16437,2015,10,1230872,許可,女性,1980,NA,2,2,1,1,1,1,0,1728,70
16438,2015,5,NA,許可,男性,1990,NA,3,3,1,0,1,0,0,2808,45
16439,2015,6,1540012,拒否,女性,1990,NA,0,0,1,0,0,1,0,2376,124
16440,2015,10,2330003,許可,女性,1970,NA,1,0,0,0,0,0,0,0,NA
16441,2015,11,NA,拒否,女性,1970,NA,1,4,0,0,3,1,0,10368,77
16442,2015,4,1770034,許可,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16443,2015,8,NA,拒否,男性,1980,NA,0,0,1,0,0,0,0,3456,NA
16444,2015,5,NA,許可,女性,1970,NA,0,1,1,0,0,0,0,5616,73
16445,2015,2,NA,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
16446,2015,3,1150045,拒否,女性,1990,NA,0,3,0,0,1,0,0,57564,91
16447,2015,2,3440111,許可,男性,1980,NA,0,2,0,1,0,0,0,1944,303
16448,2015,5,NA,拒否,男性,1970,NA,0,0,1,0,0,0,0,1728,NA
16449,2015,6,1580082,拒否,女性,1960,NA,0,2,0,0,3,0,0,0,54
16450,2015,8,2200042,拒否,女性,1980,NA,0,0,0,1,0,0,0,0,NA
16451,2015,2,2060031,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
16452,2015,3,NA,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
16453,2015,11,NA,拒否,女性,NA,NA,0,2,0,0,0,0,0,1080,35
16454,2015,8,2210852,許可,男性,1970,NA,3,5,0,2,2,0,0,1944,55
16455,2015,1,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16456,2015,1,1840004,許可,女性,1990,NA,0,6,1,0,1,1,0,5940,49
16457,2015,8,2400051,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
16458,2015,11,NA,拒否,男性,1950,NA,1,6,0,1,1,2,1,5184,60
16459,2015,8,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16460,2015,6,3360031,拒否,男性,1990,NA,0,0,0,0,1,0,0,0,NA
16461,2015,11,2210851,拒否,男性,1980,NA,0,0,0,0,1,1,0,2700,49
16462,2015,4,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,3672,NA
16463,2015,7,NA,拒否,女性,NA,NA,1,9,0,0,1,1,0,3024,52
16464,2015,2,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16465,2015,8,2210842,拒否,女性,1960,NA,0,2,0,1,3,0,0,13392,50
16466,2015,2,1040051,許可,女性,1950,NA,0,0,0,0,1,0,0,0,NA
16467,2015,3,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
16468,2015,4,50002,許可,男性,1990,NA,0,0,0,0,2,0,0,0,168
16469,2015,2,NA,拒否,女性,NA,NA,0,1,1,0,0,0,0,0,536
16470,2015,3,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
16471,2015,3,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
16472,2015,4,1150055,拒否,女性,1990,NA,0,3,2,0,2,2,0,2160,73
16473,2015,11,NA,拒否,男性,1980,NA,0,0,0,0,0,1,0,0,NA
16474,2015,2,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16475,2015,8,NA,拒否,男性,1980,NA,0,0,0,0,1,0,0,1512,NA
16476,2015,1,NA,拒否,男性,1990,NA,1,3,5,0,1,4,0,10368,47
16477,2015,8,2200012,拒否,女性,1980,NA,0,3,0,1,1,0,0,0,139
16478,2015,4,1570062,拒否,女性,1980,NA,0,0,0,0,0,1,0,0,NA
16479,2015,4,1510073,拒否,女性,NA,NA,0,0,0,0,1,1,0,0,57
16480,2015,3,1770045,拒否,女性,1980,NA,0,0,0,0,0,1,0,0,NA
16481,2015,4,1680081,拒否,女性,1990,NA,0,1,2,0,0,1,0,0,125
16482,2015,7,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
16483,2015,8,2200054,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16484,2015,8,NA,許可,女性,NA,NA,0,2,1,0,1,0,0,3456,188
16485,2015,2,1300014,不明,女性,NA,NA,1,3,0,0,6,2,0,10368,55
16486,2015,8,NA,拒否,女性,1980,NA,0,0,0,1,0,0,0,0,NA
16487,2015,7,2140031,許可,女性,1970,NA,0,2,0,0,0,0,0,2808,450
16488,2015,6,1580081,拒否,男性,1970,NA,2,4,0,1,3,1,0,1944,54
16489,2015,4,1140024,拒否,男性,1980,NA,2,5,3,1,5,2,0,9072,36
16490,2015,6,1580081,拒否,女性,2000,NA,0,0,0,0,1,1,0,0,202
16491,2015,6,NA,拒否,女性,NA,NA,0,1,0,0,1,1,0,0,147
16492,2015,8,NA,拒否,男性,NA,NA,0,0,0,1,0,0,0,0,NA
16493,2015,8,2360043,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16494,2015,3,NA,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
16495,2015,8,2120012,拒否,女性,1980,NA,0,0,0,0,1,0,0,1944,NA
16496,2015,11,NA,許可,女性,1980,NA,0,0,0,0,0,1,0,0,NA
16497,2015,7,NA,拒否,女性,2000,NA,0,0,0,0,1,0,0,0,NA
16498,2015,6,1540003,不明,男性,NA,NA,1,5,0,0,3,0,0,0,74
16499,2015,11,NA,拒否,男性,1990,NA,0,1,0,0,0,0,0,1728,NA
16500,2015,3,NA,拒否,男性,1980,NA,0,0,2,0,1,2,0,11664,62
16501,2015,8,2200012,許可,女性,1970,NA,0,2,1,0,0,1,0,0,37
16502,2015,5,NA,許可,女性,1980,NA,2,3,6,0,2,4,0,1836,38
16503,2015,2,1510073,拒否,女性,1980,NA,0,0,0,0,0,1,0,0,NA
16504,2015,8,2210001,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16505,2015,11,1440051,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16506,2015,8,2400025,許可,男性,1990,NA,0,1,0,0,0,0,0,1944,NA
16507,2015,4,NA,拒否,男性,1970,NA,0,1,0,0,0,0,0,0,NA
16508,2015,3,1130033,拒否,女性,1980,NA,1,0,0,0,0,0,0,0,NA
16509,2015,5,1530063,拒否,女性,1980,NA,1,2,0,1,0,1,0,0,138
16510,2015,3,3510104,拒否,男性,1990,NA,0,1,0,0,1,0,0,0,41
16511,2015,3,NA,拒否,女性,1980,NA,0,1,0,0,1,0,0,0,47
16512,2015,4,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16513,2015,8,2230061,許可,男性,1980,NA,0,0,1,0,0,0,0,0,NA
16514,2015,10,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16515,2015,10,NA,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
16516,2015,11,NA,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
16517,2015,8,1560043,拒否,男性,1980,NA,4,3,1,0,1,0,0,10800,52
16518,2015,8,2530082,拒否,女性,1990,NA,0,1,0,0,0,0,0,3024,NA
16519,2015,5,NA,拒否,女性,1980,NA,0,1,0,2,0,1,1,0,200
16520,2015,8,NA,拒否,女性,1970,NA,0,4,5,0,1,1,0,0,56
16521,2015,8,2310013,拒否,男性,2000,NA,0,1,2,0,0,0,0,0,148
16522,2015,4,1660003,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16523,2015,2,NA,拒否,男性,1970,NA,0,1,0,0,0,0,0,0,NA
16524,2015,10,2320066,許可,女性,1970,NA,0,0,1,0,0,0,0,0,NA
16525,2015,3,NA,拒否,女性,1950,NA,0,2,0,0,0,0,0,7884,518
16526,2015,3,3890206,拒否,男性,1960,NA,1,0,1,0,0,0,0,4968,55
16527,2015,3,1240006,拒否,男性,1980,NA,0,0,1,0,0,0,0,3672,NA
16528,2015,7,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
16529,2015,11,2220026,許可,男性,1990,NA,0,0,1,0,0,0,0,2808,NA
16530,2015,4,2720138,拒否,女性,1990,NA,1,4,0,0,1,0,0,0,56
16531,2015,8,2300036,許可,男性,1970,NA,4,3,0,5,7,0,0,0,33
16532,2015,7,1580086,拒否,女性,1970,NA,5,0,0,3,0,0,0,37800,80
16533,2015,7,1580094,拒否,男性,1990,NA,0,1,1,0,0,0,0,0,281
16534,2015,11,2340055,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16535,2015,4,NA,拒否,女性,NA,NA,0,1,1,0,0,2,0,16200,34
16536,2015,2,1050022,許可,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16537,2015,4,3510011,拒否,女性,NA,NA,1,3,0,0,0,0,0,3456,89
16538,2015,4,1680063,拒否,女性,1990,NA,1,1,2,0,4,0,0,0,88
16539,2015,4,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16540,2015,4,1560057,拒否,女性,NA,NA,0,3,3,1,0,1,0,35640,88
16541,2015,11,NA,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
16542,2015,6,NA,拒否,女性,NA,NA,0,0,0,0,0,0,1,0,NA
16543,2015,11,5998122,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
16544,2015,6,NA,許可,女性,1980,NA,0,0,0,1,0,0,0,0,NA
16545,2015,6,1540023,許可,男性,1980,NA,0,4,4,0,0,2,0,1944,56
16546,2015,7,1580082,拒否,男性,1980,NA,1,4,2,0,0,0,0,0,48
16547,2015,8,2310832,拒否,女性,1960,NA,0,1,0,0,0,0,0,1944,NA
16548,2015,11,NA,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
16549,2015,8,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16550,2015,7,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
16551,2015,3,NA,拒否,女性,1960,NA,0,2,0,0,1,0,0,1944,36
16552,2015,11,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16553,2015,2,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16554,2015,1,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16555,2015,11,2400032,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16556,2015,7,1450071,拒否,男性,2000,NA,0,1,0,0,0,0,0,0,NA
16557,2015,3,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
16558,2015,11,2460013,拒否,女性,1980,NA,0,1,0,1,1,0,0,0,151
16559,2015,2,3520011,許可,女性,NA,NA,0,1,0,0,0,0,0,1836,NA
16560,2015,3,1710042,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16561,2015,11,2400006,拒否,女性,1980,NA,0,1,1,0,0,0,0,4093,39
16562,2015,2,NA,拒否,女性,NA,NA,0,1,2,0,1,2,0,8640,113
16563,2015,5,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16564,2015,4,NA,拒否,男性,1970,NA,0,0,1,0,0,1,0,0,44
16565,2015,8,2200042,拒否,女性,1970,NA,0,1,0,0,1,0,0,0,177
16566,2015,8,NA,拒否,男性,1990,NA,0,2,0,1,0,0,0,9072,122
16567,2015,7,NA,拒否,女性,1950,NA,0,10,0,1,1,0,0,37800,25
16568,2015,3,NA,拒否,女性,1990,NA,0,9,0,0,1,0,0,0,60
16569,2015,4,611409,許可,女性,NA,NA,0,0,1,0,0,0,1,0,NA
16570,2015,6,NA,拒否,女性,1970,NA,0,0,0,0,1,1,0,0,525
16571,2015,11,2320033,拒否,女性,1960,NA,0,0,0,0,0,1,0,1944,NA
16572,2015,6,1540012,拒否,女性,1970,NA,0,0,0,0,1,0,0,0,NA
16573,2015,3,1710022,拒否,女性,1970,NA,0,0,1,0,0,0,0,0,NA
16574,2015,8,NA,拒否,女性,1960,NA,0,3,0,0,4,0,0,47304,88
16575,2015,2,NA,拒否,女性,NA,NA,0,1,0,0,1,0,0,2808,569
16576,2015,7,1530043,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
16577,2015,2,NA,拒否,女性,1950,NA,0,0,0,0,1,0,0,0,NA
16578,2015,8,2200012,拒否,女性,1970,NA,0,0,1,0,0,1,0,0,36
16579,2015,10,2350041,許可,女性,1970,NA,0,0,0,0,1,0,0,1944,NA
16580,2015,3,NA,拒否,女性,1990,NA,0,0,0,0,1,0,0,1944,NA
16581,2015,1,3430025,許可,女性,1990,NA,0,1,0,0,1,0,0,4104,80
16582,2015,2,1110052,許可,男性,1980,NA,1,1,0,0,3,0,0,0,142
16583,2015,2,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16584,2015,3,1600023,拒否,女性,1980,NA,0,0,0,0,0,1,0,0,NA
16585,2015,6,1540012,許可,男性,1980,NA,2,3,1,0,2,1,0,0,66
16586,2015,8,2200012,許可,女性,1980,NA,4,1,4,1,2,2,0,102384,45
16587,2015,3,NA,拒否,女性,NA,NA,0,0,0,0,0,1,0,0,NA
16588,2015,1,NA,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
16589,2015,8,NA,拒否,男性,1980,NA,0,1,0,0,0,0,0,1728,NA
16590,2015,11,2400006,拒否,女性,1960,NA,0,8,0,0,4,0,0,1080,52
16591,2015,3,NA,拒否,女性,1960,NA,0,0,0,0,0,1,0,0,NA
16592,2015,11,NA,拒否,男性,1970,NA,0,0,0,0,0,1,0,0,NA
16593,2015,4,1910032,拒否,男性,1980,NA,0,0,0,0,0,1,0,0,NA
16594,2015,4,NA,拒否,男性,NA,NA,0,0,6,0,1,1,2,0,42
16595,2015,4,1560044,許可,女性,1980,NA,0,0,0,0,0,1,0,0,NA
16596,2015,11,2460034,不明,男性,1970,NA,0,2,0,0,0,1,0,0,36
16597,2015,7,1580084,不明,女性,1970,NA,0,1,1,0,1,0,0,3888,83
16598,2015,11,2310824,拒否,女性,1990,NA,0,1,0,0,0,1,0,0,74
16599,2015,8,NA,拒否,男性,1970,NA,0,0,0,0,0,1,0,0,NA
16600,2015,10,2320063,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16601,2015,8,2200012,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
16602,2015,10,2320061,許可,男性,1980,NA,6,1,1,2,1,0,0,3888,58
16603,2015,11,2120054,拒否,男性,1980,NA,1,0,0,0,0,0,0,0,NA
16604,2015,11,NA,拒否,女性,1960,NA,0,0,0,0,0,1,0,0,NA
16605,2015,3,3510111,拒否,女性,1980,NA,0,0,0,0,1,0,0,1728,NA
16606,2015,11,NA,拒否,女性,1980,NA,0,0,0,1,0,0,0,0,NA
16607,2015,8,2200012,拒否,男性,1940,NA,0,0,0,0,1,0,0,0,NA
16608,2015,2,NA,拒否,男性,1980,NA,0,1,1,0,0,0,0,0,211
16609,2015,2,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16610,2015,8,NA,拒否,男性,1990,NA,1,3,7,3,4,2,0,9720,25
16611,2015,4,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,0,NA
16612,2015,3,2760046,拒否,女性,1990,NA,0,2,1,0,4,1,0,27216,86
16613,2015,3,NA,拒否,女性,1990,NA,1,0,0,0,1,0,0,0,1
16614,2015,8,NA,拒否,男性,1980,NA,0,0,0,0,1,0,0,0,NA
16615,2015,8,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16616,2015,4,1620067,拒否,男性,1990,NA,1,3,2,2,1,2,0,12528,59
16617,2015,8,NA,拒否,女性,1950,NA,1,0,0,0,0,0,0,0,NA
16618,2015,4,NA,拒否,男性,NA,NA,0,0,0,0,1,0,0,0,NA
16619,2015,11,2210001,拒否,男性,1970,NA,0,0,0,0,1,0,0,0,NA
16620,2015,7,NA,拒否,女性,NA,NA,1,6,0,0,3,3,0,16632,50
16621,2015,8,NA,拒否,女性,1980,NA,0,0,0,0,1,0,0,0,NA
16622,2015,8,NA,拒否,女性,1970,NA,0,3,0,0,1,0,0,0,26
16623,2015,8,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16624,2015,8,NA,拒否,男性,1990,NA,0,0,0,0,1,0,0,0,NA
16625,2015,1,NA,拒否,男性,NA,NA,0,1,0,0,0,1,0,0,58
16626,2015,4,NA,拒否,男性,NA,NA,0,0,0,0,0,1,0,0,NA
16627,2015,7,NA,拒否,女性,1960,NA,0,0,0,0,0,1,0,0,NA
16628,2015,7,NA,拒否,男性,1960,NA,1,1,1,0,2,1,0,0,100
16629,2015,11,NA,許可,男性,1980,NA,0,0,0,0,0,1,0,0,NA
16630,2015,7,NA,拒否,男性,NA,NA,0,0,0,0,0,1,0,0,NA
16631,2015,3,1700003,許可,女性,1980,NA,0,0,5,0,1,1,0,15120,89
16632,2015,4,1580081,拒否,男性,1990,NA,1,0,1,0,0,0,0,0,71
16633,2015,5,1440034,拒否,女性,1980,NA,1,2,0,2,2,0,0,0,58
16634,2015,8,NA,拒否,女性,1980,NA,1,4,0,0,2,0,0,11448,101
16635,2015,3,3370032,拒否,男性,1970,NA,1,0,0,0,0,0,0,0,NA
16636,2015,7,NA,拒否,男性,1990,NA,0,1,1,0,0,0,0,1944,56
16637,2015,6,1540003,拒否,女性,2000,NA,0,1,0,0,0,0,0,0,NA
16638,2015,8,NA,不明,男性,1970,NA,1,2,1,0,0,0,0,1512,205
16639,2015,11,2200024,拒否,女性,1970,NA,4,3,2,0,1,4,0,8856,45
16640,2015,5,1540003,許可,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16641,2015,6,1520021,許可,女性,1990,NA,0,2,2,0,0,0,0,10584,70
16642,2015,5,1530064,不明,男性,1980,NA,0,1,0,0,0,0,0,1944,NA
16643,2015,4,1540004,拒否,女性,1990,NA,0,2,0,0,0,0,0,4838,385
16644,2015,11,2210011,拒否,男性,1980,NA,1,2,1,0,0,0,0,0,42
16645,2015,11,2400062,許可,女性,1990,NA,0,2,0,0,0,0,0,0,80
16646,2015,7,NA,拒否,女性,1970,NA,0,1,0,0,0,0,0,0,NA
16647,2015,8,NA,拒否,男性,1970,NA,0,0,1,0,0,0,0,0,NA
16648,2015,11,2230061,拒否,不明,NA,NA,0,0,1,0,0,0,0,0,NA
16649,2015,6,1540012,拒否,男性,1970,NA,1,2,2,2,3,0,0,1512,33
16650,2015,8,2200012,拒否,男性,1970,NA,1,1,0,0,0,0,0,0,146
16651,2015,3,1750094,拒否,女性,1980,NA,0,0,1,0,0,0,0,0,NA
16652,2015,6,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
16653,2015,2,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16654,2015,6,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16655,2015,5,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,1080,NA
16656,2015,4,1770034,拒否,男性,1960,NA,0,3,3,0,0,0,0,1944,38
16657,2015,6,NA,許可,男性,1970,NA,1,6,0,3,4,0,0,0,44
16658,2015,6,1540012,許可,男性,1960,NA,0,1,0,0,0,0,0,0,NA
16659,2015,6,1540012,許可,女性,1980,NA,0,5,1,0,3,0,1,0,58
16660,2015,4,1300013,拒否,男性,1980,NA,0,1,0,0,0,0,0,0,NA
16661,2015,6,NA,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
16662,2015,7,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16663,2015,10,2340051,許可,女性,1950,NA,0,10,0,0,2,0,0,0,53
16664,2015,8,2400007,許可,男性,1980,NA,0,0,2,0,0,0,0,0,45
16665,2015,5,1530064,許可,男性,1960,NA,0,1,0,0,0,0,0,0,NA
16666,2015,11,3901701,許可,男性,NA,NA,0,0,2,0,0,0,0,0,618
16667,2015,4,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
16668,2015,4,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
16669,2015,0,NA,拒否,女性,1990,NA,0,1,0,0,0,0,0,2160,NA
16670,2015,8,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16671,2015,8,NA,拒否,男性,NA,NA,0,1,0,0,0,0,0,2160,NA
16672,2015,8,2310862,拒否,男性,NA,NA,0,1,0,0,0,0,0,0,NA
16673,2015,4,NA,拒否,女性,1990,NA,1,10,2,0,2,1,1,0,36
16674,2015,2,1130022,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16675,2015,2,1680082,許可,女性,NA,NA,0,14,0,0,2,0,0,1728,35
16676,2015,4,NA,拒否,男性,1990,NA,0,1,0,0,0,0,0,0,NA
16677,2015,2,2210013,拒否,女性,1960,NA,0,0,1,0,0,1,0,0,352
16678,2015,2,NA,拒否,女性,NA,NA,0,0,1,0,0,0,0,0,NA
16679,2015,6,1540012,許可,女性,1950,NA,0,0,1,0,0,0,0,0,NA
16680,2015,8,NA,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16681,2015,3,NA,拒否,女性,2010,NA,1,0,0,0,0,0,0,0,NA
16682,2015,3,NA,拒否,女性,1950,NA,1,0,0,0,0,0,0,0,NA
16683,2015,6,1540014,許可,女性,1970,NA,0,1,0,0,0,0,0,0,NA
16684,2015,11,2330002,拒否,男性,1970,NA,0,1,0,0,0,0,0,0,NA
16685,2015,2,3400203,許可,女性,1990,NA,0,2,0,0,2,1,0,1728,135
16686,2015,2,3400203,許可,女性,1960,NA,0,4,0,0,3,1,0,7560,77
16687,2015,11,9610083,拒否,男性,1980,NA,0,2,0,0,0,0,0,0,56
16688,2015,7,NA,拒否,女性,1970,NA,0,2,0,0,0,0,0,0,88
16689,2015,7,1540014,拒否,女性,1960,NA,0,4,0,0,1,0,0,0,138
16690,2015,5,1520001,許可,男性,1980,NA,0,5,0,0,0,0,0,0,55
16691,2015,4,NA,拒否,女性,1960,NA,0,3,0,0,0,0,0,4968,241
16692,2015,11,2320065,許可,女性,1990,NA,0,0,1,0,1,0,0,0,297
16693,2015,2,NA,拒否,女性,1960,NA,0,1,0,0,0,0,0,0,NA
16694,2015,10,2350023,許可,女性,1970,NA,0,0,0,0,1,0,0,0,NA
16695,2015,8,NA,拒否,女性,NA,NA,0,1,0,0,0,0,0,0,NA
16696,2015,10,2340051,拒否,男性,1980,NA,0,0,1,0,0,0,0,0,NA
16697,2015,4,1560051,拒否,女性,1980,NA,0,1,0,0,0,0,0,0,NA
16698,2015,2,2300017,拒否,女性,1960,NA,0,0,1,0,0,0,0,1728,NA
16699,2015,10,2360014,許可,女性,1970,NA,0,0,1,0,0,0,0,0,NA
16700,2015,3,1700013,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16701,2015,4,NA,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16702,2015,11,2450002,拒否,女性,1990,NA,2,3,3,0,1,1,0,9288,59
16703,2015,2,2300027,拒否,男性,1990,NA,0,0,5,0,1,1,0,7560,87
16704,2015,5,1440047,拒否,男性,1990,NA,0,0,1,0,1,1,0,0,53
16705,2015,7,NA,拒否,女性,1980,NA,3,0,0,0,2,0,0,1944,137
16706,2015,7,NA,拒否,男性,NA,NA,1,0,0,0,0,0,0,0,NA
16707,2015,4,1140024,不明,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16708,2015,3,NA,拒否,女性,1980,NA,0,1,0,0,0,0,0,4752,NA
16709,2015,2,1340088,許可,男性,1980,NA,0,1,2,0,0,1,0,0,49
16710,2015,3,NA,拒否,女性,1970,NA,0,1,1,0,0,0,0,0,4
16711,2015,8,1010032,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16712,2015,2,1040033,許可,女性,1980,NA,0,0,1,0,0,0,0,0,NA
16713,2015,4,1690051,拒否,女性,1990,NA,0,0,1,0,0,0,0,0,NA
16714,2015,3,2770026,拒否,女性,1990,NA,0,1,0,0,0,0,0,0,NA
16715,2015,4,NA,拒否,男性,1990,NA,0,0,2,0,0,0,0,0,112
16716,2015,4,NA,許可,女性,1990,NA,2,0,3,0,1,4,0,10908,64
16717,2015,1,1570067,拒否,女性,1990,NA,0,5,3,0,0,0,0,0,86
16718,2015,6,1540014,拒否,女性,1980,NA,0,3,3,0,5,1,0,18792,53
16719,2015,1,NA,拒否,女性,NA,NA,1,1,2,0,0,1,0,0,114
16720,2015,11,2400002,拒否,女性,2000,NA,0,1,1,0,0,0,0,1944,53
16721,2015,10,NA,拒否,女性,NA,NA,0,2,5,0,1,0,0,0,77
16722,2015,11,2210863,拒否,女性,1990,NA,0,0,0,0,1,0,0,4104,NA
16723,2015,5,NA,拒否,男性,1970,NA,0,0,2,0,1,0,0,0,143
16724,2015,10,2020001,拒否,男性,1990,NA,0,0,1,0,4,1,0,0,112
16725,2015,2,NA,拒否,女性,1960,NA,0,1,5,0,0,6,1,2808,52
16726,2015,8,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16727,2015,6,1560054,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
16728,2015,4,NA,拒否,女性,NA,NA,0,0,0,1,0,0,0,0,NA
16729,2015,3,1740076,拒否,女性,1990,NA,0,0,0,0,1,0,0,1944,NA
16730,2015,1,1570071,許可,女性,1940,NA,0,1,0,1,1,0,0,7992,28
16731,2015,4,1820014,許可,女性,1990,NA,0,1,0,0,3,0,0,0,177
16732,2015,5,NA,拒否,女性,1990,NA,0,0,1,0,1,0,0,0,104
16733,2015,4,1450064,拒否,男性,1990,NA,0,0,0,0,3,0,0,0,91
16734,2015,1,NA,許可,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16735,2015,7,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16736,2015,4,1600022,許可,女性,1990,NA,0,0,0,0,1,0,0,4752,NA
16737,2015,3,NA,拒否,女性,1980,NA,0,0,0,0,1,1,0,0,43
16738,2015,1,1730026,拒否,女性,1990,NA,0,2,0,0,0,3,0,8100,126
16739,2015,5,1450063,拒否,女性,1980,NA,0,2,0,0,0,0,0,2808,84
16740,2015,3,NA,拒否,女性,1980,NA,0,0,0,0,0,1,0,1944,NA
16741,2015,3,1350046,拒否,男性,NA,NA,0,0,0,0,0,1,0,0,NA
16742,2015,8,NA,拒否,男性,NA,NA,0,1,0,0,0,1,0,0,444
16743,2015,11,2210834,拒否,男性,1990,NA,0,0,0,0,0,1,0,0,NA
16744,2015,3,1580081,拒否,男性,1990,NA,0,0,0,0,0,1,0,0,NA
16745,2015,10,2340056,許可,女性,1990,NA,0,0,0,0,0,1,0,0,NA
16746,2015,11,NA,拒否,女性,1960,NA,0,0,0,0,2,0,1,1944,14
16747,2015,2,2400013,拒否,男性,1980,NA,0,0,0,0,0,1,0,0,NA
16748,2015,11,2210864,拒否,女性,1990,NA,0,0,0,0,1,0,0,0,NA
16749,2015,4,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,0,NA
16750,2015,4,NA,拒否,女性,NA,NA,0,0,0,0,1,0,0,3024,NA
16751,2015,5,NA,拒否,男性,2000,NA,0,0,0,0,1,0,0,1728,NA
16752,2015,11,2300012,拒否,女性,1990,NA,0,1,0,0,2,0,0,3024,135
16753,2015,4,2760044,拒否,女性,NA,NA,0,0,0,0,1,0,0,3888,NA
16754,2015,7,NA,拒否,女性,NA,NA,0,2,0,0,0,0,0,0,61
