customer_id,zipcode,lon,lat,station_cd,station_name,line_name,line_cd,l,m,s,dist
17009,1530063,139.71094,35.63609,1130203,目黒,JR山手線,11302,東京都,目黒区,目黒,0.005298406741666479
17012,2760022,140.13283,35.73361,9931306,井野,ユーカリが丘線,99313,千葉県,八千代市,上高野,0.015699201062453705
17013,1540016,139.64238,35.63667,2600305,桜新町,東急田園都市線,26003,東京都,世田谷区,弦巻,0.005549343835083651
17014,2350033,139.62224,35.3809,9931701,新杉田,金沢シーサイドライン,99317,神奈川県,横浜市磯子区,杉田,0.005311403298574086
17016,2220033,139.61832,35.51155,9931608,新横浜,ブルーライン,99316,神奈川県,横浜市港北区,新横浜,0.0030172949806038466
17018,2400112,139.59355,35.27658,2700404,新逗子,京急逗子線,27004,神奈川県,三浦郡葉山町,堀内,0.022001803607890197
17020,2200024,139.61278,35.45744,2900102,平沼橋,相鉄本線,29001,神奈川県,横浜市西区,西平沼町,0.005044493433445452
17021,2270047,139.52147,35.55518,2600320,青葉台,東急田園都市線,26003,神奈川県,横浜市青葉区,みたけ台,0.012987165241105122
17023,1690074,139.69098,35.70385,1131309,大久保,JR中央・総武線,11313,東京都,新宿区,北新宿,0.007042439634100839
17024,1780063,139.58405,35.75305,2200111,大泉学園,西武池袋線,22001,東京都,練馬区,東大泉,0.004524583958788289
17026,1040052,139.78268,35.66044,2800621,月島,東京メトロ有楽町線,28006,東京都,中央区,月島,0.004695271025188537
17026,1040052,139.78268,35.66044,9930117,月島,都営大江戸線,99301,東京都,中央区,月島,0.004695271025188537
17027,2400113,139.59114,35.2837,2700404,新逗子,京急逗子線,27004,神奈川県,三浦郡葉山町,長柄,0.015041578441113816
17029,1150042,139.72961,35.77633,2800902,志茂,東京メトロ南北線,28009,東京都,北区,志茂,0.0033988299457186244
17032,2530103,139.39279,35.38243,1130905,宮山,JR相模線,11309,神奈川県,高座郡寒川町,小谷,0.013152085842170747
17038,1230865,139.74864,35.77139,2800903,王子神谷,東京メトロ南北線,28009,東京都,足立区,新田,0.014146779598202378
17040,1360076,139.83502,35.67193,2800415,南砂町,東京メトロ東西線,28004,東京都,江東区,南砂,0.005377625498300273
17042,1520021,139.66913,35.628660000000004,2600304,駒沢大学,東急田園都市線,26003,東京都,目黒区,東が丘,0.008849909886548721
17045,1600022,139.70839,35.69006,9930402,新宿三丁目,都営新宿線,99304,東京都,新宿区,新宿,0.002190729787100112
17051,1640014,139.66574,35.67982,2400104,笹塚,京王線,24001,東京都,中野区,南台,0.006247476690631251
17051,1640014,139.66574,35.67982,2400704,笹塚,京王新線,24007,東京都,中野区,南台,0.006247476690631251
17052,1540003,139.67465,35.63067,2600105,学芸大学,東急東横線,26001,東京都,世田谷区,野沢,0.01073658958885184
17053,2350022,139.60997,35.4008,2700134,屏風浦,京急本線,27001,神奈川県,横浜市磯子区,汐見台,0.006637112700559919
17054,2380014,139.69073,35.26406,2700147,堀ノ内,京急本線,27001,神奈川県,横須賀市,三春町,0.0038897819990230008
17054,2380014,139.69073,35.26406,2700501,堀ノ内,京急久里浜線,27005,神奈川県,横須賀市,三春町,0.0038897819990230008
17055,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
17056,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
17057,1520021,139.66913,35.628660000000004,2600304,駒沢大学,東急田園都市線,26003,東京都,目黒区,東が丘,0.008849909886548721
17058,1580095,139.63495,35.6207,2600306,用賀,東急田園都市線,26003,東京都,世田谷区,瀬田,0.0058263350401430965
17059,1690072,139.70496,35.69964,2801012,東新宿,東京メトロ副都心線,28010,東京都,新宿区,大久保,0.002730991395083433
17061,2320066,139.58266,35.42269,2700132,弘明寺,京急本線,27001,神奈川県,横浜市南区,六ツ川,0.014230515134729742
17067,1060032,139.73479,35.66013,9930123,麻布十番,都営大江戸線,99301,東京都,港区,六本木（次のビルを除く）,0.0038617877984202277
17076,1350061,139.78609,35.64668,9931114,市場前,ゆりかもめ,99311,東京都,江東区,豊洲（次のビルを除く）,0.001092939156587399
17078,1740053,139.70685,35.76485,9930319,板橋本町,都営三田線,99303,東京都,板橋区,清水町,0.003749179376881829
17079,1740041,139.6886,35.79022,1132110,浮間舟渡,JR埼京線,11321,東京都,板橋区,舟渡,0.002913966712220997
17081,1410031,139.72043,35.62104,2600502,大崎広小路,東急池上線,26005,東京都,品川区,西五反田,0.002256966326742318
17084,1810011,139.54794,35.6879,1131221,武蔵境,JR中央線(快速),11312,東京都,三鷹市,井口,0.014891303938886758
17084,1810011,139.54794,35.6879,2201201,武蔵境,西武多摩川線,22012,東京都,三鷹市,井口,0.014891303938886758
17086,2350015,139.62282,35.41366,1130706,根岸,JR根岸線,11307,神奈川県,横浜市磯子区,久木町,0.013400347943248365
17086,2350015,139.62282,35.41366,1133240,根岸,JR京浜東北線,11332,神奈川県,横浜市磯子区,久木町,0.013400347943248365
17087,2320043,139.6116,35.42595,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市南区,蒔田町,0.004249912234395879
17090,1120006,139.73402,35.71523,2800203,茗荷谷,東京メトロ丸ノ内線,28002,東京都,文京区,小日向,0.003620079695278505
17092,2993221,140.32874,35.51445,1132407,大網,JR外房線,11324,千葉県,大網白里市,富田,0.019349784753325883
17092,2993221,140.32874,35.51445,1133101,大網,JR東金線,11331,千葉県,大網白里市,富田,0.019349784753325883
17097,2350016,139.62288,35.40914,1130707,磯子,JR根岸線,11307,神奈川県,横浜市磯子区,磯子,0.01050573067425646
17097,2350016,139.62288,35.40914,1133241,磯子,JR京浜東北線,11332,神奈川県,横浜市磯子区,磯子,0.01050573067425646
17098,2400052,139.56874,35.4777,2900108,西谷,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,西谷町,0.0030443431146910576
17100,1410022,139.7282,35.62417,2600501,五反田,東急池上線,26005,東京都,品川区,東五反田,0.00417050224791621
17103,1080023,139.74712,35.63975,1130228,田町,JR山手線,11302,東京都,港区,芝浦（２～４丁目）,0.006003267526940275
17103,1080023,139.74712,35.63975,1133226,田町,JR京浜東北線,11332,東京都,港区,芝浦（２～４丁目）,0.006003267526940275
17104,1540016,139.64238,35.63667,2600305,桜新町,東急田園都市線,26003,東京都,世田谷区,弦巻,0.005549343835083651
17108,1040042,139.77643,35.67062,2800620,新富町,東京メトロ有楽町線,28006,東京都,中央区,入船,0.0027235867895243717
17113,3060011,139.7117,36.19621,1131915,古河,宇都宮線,11319,茨城県,古河市,東,0.002695162518304183
17114,1600023,139.68762,35.68754,9930129,西新宿五丁目,都営大江戸線,99301,東京都,新宿区,西新宿（次のビルを除く）,0.004011785138825746
17115,1120013,139.73021,35.71392,2800612,江戸川橋,東京メトロ有楽町線,28006,東京都,文京区,音羽,0.005536804945102528
17116,2450051,139.53751,35.43185,2900203,緑園都市,相鉄いずみ野線,29002,神奈川県,横浜市戸塚区,名瀬町,0.017437622114270187
17117,1420043,139.71584,35.6027,9930203,中延,都営浅草線,99302,東京都,品川区,二葉,0.0037209645254844604
17120,1410031,139.72043,35.62104,2600502,大崎広小路,東急池上線,26005,東京都,品川区,西五反田,0.002256966326742318
17121,1300024,139.80775,35.68854,9930412,菊川,都営新宿線,99304,東京都,墨田区,菊川,0.0017414582969449465
17122,2320055,139.60664,35.42899,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市南区,中島町,0.003608921445518498
17123,2330011,139.58003,35.40808,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市港南区,東永谷,0.009913688012038043
17128,2480015,139.5416,35.31684,9932013,由比ヶ浜,江ノ島電鉄線,99320,神奈川県,鎌倉市,笹目町,0.0039831129785613045
17131,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
17133,2200012,139.62981,35.46173,9931002,新高島,みなとみらい線,99310,神奈川県,横浜市西区,みなとみらい（次のビルを除く）,0.0033164470446511753
17134,1520021,139.66913,35.628660000000004,2600304,駒沢大学,東急田園都市線,26003,東京都,目黒区,東が丘,0.008849909886548721
17135,1770035,139.61832,35.73137,2200711,井荻,西武新宿線,22007,東京都,練馬区,南田中,0.007329712750165783
17136,2600814,140.15477,35.55621,2300504,学園前,京成千原線,23005,千葉県,千葉市中央区,南生実町,0.005527117874608375
17137,2160006,139.58583,35.58484,2600313,宮前平,東急田園都市線,26003,神奈川県,川崎市宮前区,宮前平,0.0038486010445145137
17139,1670043,139.61713,35.70602,1131217,荻窪,JR中央線(快速),11312,東京都,杉並区,上荻,0.0033339841031510844
17139,1670043,139.61713,35.70602,1131304,荻窪,JR中央・総武線,11313,東京都,杉並区,上荻,0.0033339841031510844
17146,1700002,139.73482,35.73416,9930315,巣鴨,都営三田線,99303,東京都,豊島区,巣鴨,0.003757068671168768
17147,1050004,139.75603,35.66558,1130102,新橋,JR東海道本線(東京～熱海),11301,東京都,港区,新橋,0.0026299190101566417
17147,1050004,139.75603,35.66558,1130226,新橋,JR山手線,11302,東京都,港区,新橋,0.0026299190101566417
17147,1050004,139.75603,35.66558,1130802,新橋,JR横須賀線,11308,東京都,港区,新橋,0.0026299190101566417
17147,1050004,139.75603,35.66558,1133224,新橋,JR京浜東北線,11332,東京都,港区,新橋,0.0026299190101566417
17151,3320031,139.72757,35.80622,9930702,川口元郷,埼玉高速鉄道線,99307,埼玉県,川口市,青木,0.006520185426816558
17152,2200006,139.60747,35.46739,9931611,三ツ沢上町,ブルーライン,99316,神奈川県,横浜市西区,宮ケ谷,0.009368677654826402
17153,2060802,139.50426,35.63477,2400205,稲城,京王相模原線,24002,東京都,稲城市,東長沼,0.00410656303981615
17158,2320022,139.62721,35.43749,9931618,阪東橋,ブルーライン,99316,神奈川県,横浜市南区,高根町,0.0023676623492304774
17159,2400007,139.5892,35.45764,2900105,星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,明神台,0.005703287823707435
17164,1360071,139.82269,35.69559,1131323,亀戸,JR中央・総武線,11313,東京都,江東区,亀戸,0.003979850374087643
17166,2400061,139.59644,35.47893,9931611,三ツ沢上町,ブルーライン,99316,神奈川県,横浜市保土ケ谷区,峰沢町,0.009272067784466589
17168,1360075,139.8371,35.65881,2800415,南砂町,東京メトロ東西線,28004,東京都,江東区,新砂,0.011887922274307188
17169,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
17173,1300023,139.79926,35.69081,9930114,森下,都営大江戸線,99301,東京都,墨田区,立川,0.003611374253661487
17173,1300023,139.79926,35.69081,9930411,森下,都営新宿線,99304,東京都,墨田区,立川,0.003611374253661487
17178,2320063,139.59421,35.42177,2700132,弘明寺,京急本線,27001,神奈川県,横浜市南区,中里,0.0036635448680158176
17180,2610013,140.04823,35.64196,1132614,海浜幕張,JR京葉線,11326,千葉県,千葉市美浜区,打瀬,0.00899891871280877
17181,1540021,139.64781,35.64772,2600707,宮の坂,東急世田谷線,26007,東京都,世田谷区,豪徳寺,0.0028778193133008746
17183,1780063,139.58405,35.75305,2200111,大泉学園,西武池袋線,22001,東京都,練馬区,東大泉,0.004524583958788289
17184,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
17187,1300011,139.80377,35.70049,9930113,両国,都営大江戸線,99301,東京都,墨田区,石原,0.007303059769690578
17188,1400001,139.74309,35.61821,2700104,新馬場,京急本線,27001,東京都,品川区,北品川（１～４丁目）,0.0018221624515888425
17189,3113417,140.41415,36.15119,9932208,八木蒔,鹿島鉄道線,99322,茨城県,小美玉市,倉数,0.029212323649445072
17190,2130011,139.61397,35.59499,1130310,武蔵溝ノ口,JR南武線,11303,神奈川県,川崎市高津区,久本,0.004703710131369111
17191,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
17193,2200051,139.617,35.45504,2700127,戸部,京急本線,27001,神奈川県,横浜市西区,中央,0.003014113634238279
17194,3691871,139.06372,35.9738,9930630,影森,秩父鉄道秩父本線,99306,埼玉県,秩父市,下影森,0.005021003286199195
17200,2770831,139.98776,35.88145,1132016,北柏,JR常磐線(上野～取手),11320,千葉県,柏市,根戸,0.005833485578968634
17203,2140001,139.52858,35.63594,2400203,京王稲田堤,京王相模原線,24002,神奈川県,川崎市多摩区,菅,0.003244593348944437
17206,1740043,139.68188,35.78294,9930323,蓮根,都営三田線,99303,東京都,板橋区,坂下,0.003206367726895251
17208,2400065,139.58925,35.46381,2900106,和田町,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,和田,0.0024731892365966405
17210,3510114,139.6058,35.78724,2100111,和光市,東武東上線,21001,埼玉県,和光市,本町,0.006753905906975165
17210,3510114,139.6058,35.78724,2800601,和光市,東京メトロ有楽町線,28006,埼玉県,和光市,本町,0.006753905906975165
17210,3510114,139.6058,35.78724,2801001,和光市,東京メトロ副都心線,28010,埼玉県,和光市,本町,0.006753905906975165
17212,3501173,139.4245,35.90181,1132207,的場,JR川越線,11322,埼玉県,川越市,安比奈新田,0.019072849813283697
17216,1690074,139.69098,35.70385,1131309,大久保,JR中央・総武線,11313,東京都,新宿区,北新宿,0.007042439634100839
17220,1080075,139.74522,35.634,2700101,泉岳寺,京急本線,27001,東京都,港区,港南（次のビルを除く）,0.007003917760797058
17220,1080075,139.74522,35.634,9930207,泉岳寺,都営浅草線,99302,東京都,港区,港南（次のビルを除く）,0.007003917760797058
17222,1160003,139.79666,35.73015,9930904,南千住,つくばエクスプレス,99309,東京都,荒川区,南千住,0.0031029498867892326
17224,1160002,139.78111,35.73425,1132003,三河島,JR常磐線(上野～取手),11320,東京都,荒川区,荒川,0.004072361722651944
17225,1530065,139.69734,35.63123,2600104,祐天寺,東急東横線,26001,東京都,目黒区,中町,0.008861332461887523
17227,1040054,139.77907,35.65811,9930118,勝どき,都営大江戸線,99301,東京都,中央区,勝どき,0.0026578173375784
17228,1400002,139.74832,35.60951,9933706,品川シーサイド,りんかい線,99337,東京都,品川区,東品川,0.0015756386006895284
17229,2210005,139.63998,35.50375,2600117,妙蓮寺,東急東横線,26001,神奈川県,横浜市神奈川区,松見町,0.008411934200886742
17231,1060041,139.73866,35.6603,9930123,麻布十番,都営大江戸線,99301,東京都,港区,麻布台,0.004570464418414382
17233,1540011,139.66806,35.63715,2600303,三軒茶屋,東急田園都市線,26003,東京都,世田谷区,上馬,0.006892428599555409
17233,1540011,139.66806,35.63715,2600701,三軒茶屋,東急世田谷線,26007,東京都,世田谷区,上馬,0.006892428599555409
17234,1520012,139.69485,35.61451,2600204,西小山,東急目黒線,26002,東京都,目黒区,洗足,0.003958454370065002
17236,1680063,139.65109,35.67414,2400106,明大前,京王線,24001,東京都,杉並区,和泉,0.0054323630217490365
17236,1680063,139.65109,35.67414,2400608,明大前,京王井の頭線,24006,東京都,杉並区,和泉,0.0054323630217490365
17238,1320024,139.87958,35.68646,9930418,一之江,都営新宿線,99304,東京都,江戸川区,一之江,0.0033783636571579636
17240,1560043,139.64844,35.6667,2400106,明大前,京王線,24001,東京都,世田谷区,松原,0.002809111603338127
17240,1560043,139.64844,35.6667,2400608,明大前,京王井の頭線,24006,東京都,世田谷区,松原,0.002809111603338127
17242,2210052,139.63097,35.46991,2700125,神奈川,京急本線,27001,神奈川県,横浜市神奈川区,栄町,0.003866066735061108
17245,1540016,139.64238,35.63667,2600305,桜新町,東急田園都市線,26003,東京都,世田谷区,弦巻,0.005549343835083651
17247,1680062,139.6613,35.67631,2400105,代田橋,京王線,24001,東京都,杉並区,方南,0.005548719942476156
17248,2320064,139.57973,35.41757,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市南区,別所,0.017635144739987244
17249,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
17250,2310005,139.63646,35.45002,9931004,馬車道,みなとみらい線,99310,神奈川県,横浜市中区,本町,3.073271872045929e-4
17251,1140023,139.73558,35.74786,9930518,滝野川一丁目,都電荒川線,99305,東京都,北区,滝野川,5.270787417461773e-4
17253,1780061,139.58171,35.76597,2200111,大泉学園,西武池袋線,22001,東京都,練馬区,大泉学園町,0.017308569553846284
17254,1540016,139.64238,35.63667,2600305,桜新町,東急田園都市線,26003,東京都,世田谷区,弦巻,0.005549343835083651
17260,2350012,139.62029,35.42046,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市磯子区,滝頭,0.013897608211506193
17261,1620056,139.71736,35.70018,9930104,若松河田,都営大江戸線,99301,東京都,新宿区,若松町,0.0012666570175043957
17262,1550031,139.66927,35.67042,2400104,笹塚,京王線,24001,東京都,世田谷区,北沢,0.0039011030491478134
17262,1550031,139.66927,35.67042,2400704,笹塚,京王新線,24007,東京都,世田谷区,北沢,0.0039011030491478134
17263,1540014,139.64949,35.62757,2600305,桜新町,東急田園都市線,26003,東京都,世田谷区,新町,0.006242654643651449
17265,3290431,139.86366,36.39885,1131920,自治医大,宇都宮線,11319,栃木県,下野市,薬師寺,0.009755147154208468
17267,2330008,139.59583,35.41423,2700133,上大岡,京急本線,27001,神奈川県,横浜市港南区,最戸,0.004865863541038265
17273,2200012,139.62981,35.46173,9931002,新高島,みなとみらい線,99310,神奈川県,横浜市西区,みなとみらい（次のビルを除く）,0.0033164470446511753
17276,3500209,139.42368,35.96905,2100125,若葉,東武東上線,21001,埼玉県,坂戸市,塚越,0.025044112381953174
17277,1540017,139.65215,35.64564,2600705,世田谷,東急世田谷線,26007,東京都,世田谷区,世田谷,0.002400375179009958
17278,1540017,139.65215,35.64564,2600705,世田谷,東急世田谷線,26007,東京都,世田谷区,世田谷,0.002400375179009958
17280,1570073,139.61781,35.63761,2500113,祖師ヶ谷大蔵,小田急線,25001,東京都,世田谷区,砧,0.009904073757800964
17281,1620041,139.72443,35.708,2800404,早稲田,東京メトロ東西線,28004,東京都,新宿区,早稲田鶴巻町,0.0038552626369822295
17286,1540011,139.66806,35.63715,2600303,三軒茶屋,東急田園都市線,26003,東京都,世田谷区,上馬,0.006892428599555409
17286,1540011,139.66806,35.63715,2600701,三軒茶屋,東急世田谷線,26007,東京都,世田谷区,上馬,0.006892428599555409
17287,2310866,139.64301,35.43212,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,柏葉,0.006245371566202376
17287,2310866,139.64301,35.43212,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,柏葉,0.006245371566202376
17288,2020012,139.56703,35.73822,2200112,保谷,西武池袋線,22001,東京都,西東京市,東町,0.010028097177432674
17289,1530063,139.71094,35.63609,1130203,目黒,JR山手線,11302,東京都,目黒区,目黒,0.005298406741666479
17291,1310032,139.81386,35.72098,2100204,曳舟,東武伊勢崎線,21002,東京都,墨田区,東向島,0.0037760985156535605
17291,1310032,139.81386,35.72098,2100501,曳舟,東武亀戸線,21005,東京都,墨田区,東向島,0.0037760985156535605
17296,1200014,139.81697,35.76415,2100210,小菅,東武伊勢崎線,21002,東京都,足立区,西綾瀬,0.006511800519049538
17297,2340051,139.57706,35.39169,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市港南区,日野,0.010630419088632262
17298,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
17299,1710014,139.70854,35.73394,2801009,池袋,東京メトロ副都心線,28010,東京都,豊島区,池袋（２～４丁目）,0.0024884888989044015
17308,2400023,139.6002,35.44351,1130807,保土ケ谷,JR横須賀線,11308,神奈川県,横浜市保土ケ谷区,岩井町,0.0032789536440702457
17308,2400023,139.6002,35.44351,1133311,保土ケ谷,JR湘南新宿ライン,11333,神奈川県,横浜市保土ケ谷区,岩井町,0.0032789536440702457
17309,1560042,139.65891,35.66517,2400606,新代田,京王井の頭線,24006,東京都,世田谷区,羽根木,0.003040711265488564
17310,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
17312,1540012,139.6573,35.62466,2600304,駒沢大学,東急田園都市線,26003,東京都,世田谷区,駒沢,0.00984943272478248
17313,2470013,139.57961,35.35208,1130710,港南台,JR根岸線,11307,神奈川県,横浜市栄区,上郷町,0.0233470618708208
17313,2470013,139.57961,35.35208,1133244,港南台,JR京浜東北線,11332,神奈川県,横浜市栄区,上郷町,0.0233470618708208
17315,2320064,139.57973,35.41757,9931624,上永谷,ブルーライン,99316,神奈川県,横浜市南区,別所,0.017635144739987244
17316,2330001,139.60033,35.40427,9931622,上大岡,ブルーライン,99316,神奈川県,横浜市港南区,上大岡東,0.0062961627996899385
17318,1570073,139.61781,35.63761,2500113,祖師ヶ谷大蔵,小田急線,25001,東京都,世田谷区,砧,0.009904073757800964
17319,2320066,139.58266,35.42269,2700132,弘明寺,京急本線,27001,神奈川県,横浜市南区,六ツ川,0.014230515134729742
17325,2400064,139.59615,35.46399,2900105,星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,峰岡町,0.005519627886003868
17333,2400043,139.57784,35.46476,2900107,上星川,相鉄本線,29001,神奈川県,横浜市保土ケ谷区,坂本町,0.003690121949193138
17334,2720138,139.9044,35.67135,2800419,南行徳,東京メトロ東西線,28004,千葉県,市川市,南行徳,0.0024802197483426054
17335,3360931,139.67174,35.86758,1131904,浦和,宇都宮線,11319,埼玉県,さいたま市緑区,原山,0.017221649659662268
17335,3360931,139.67174,35.86758,1132304,浦和,JR高崎線,11323,埼玉県,さいたま市緑区,原山,0.017221649659662268
17335,3360931,139.67174,35.86758,1133205,浦和,JR京浜東北線,11332,埼玉県,さいたま市緑区,原山,0.017221649659662268
17335,3360931,139.67174,35.86758,1133316,浦和,JR湘南新宿ライン,11333,埼玉県,さいたま市緑区,原山,0.017221649659662268
17336,1130021,139.74794,35.72873,9930314,千石,都営三田線,99303,東京都,文京区,本駒込,0.0032415170831042238
17338,3320006,139.73528,35.80245,9930702,川口元郷,埼玉高速鉄道線,99307,埼玉県,川口市,末広,0.005705027432005309
17340,2410021,139.54431,35.47922,2900109,鶴ヶ峰,相鉄本線,29001,神奈川県,横浜市旭区,鶴ケ峰本町,0.006736757157569862
17342,1530064,139.71127,35.63104,2600201,目黒,東急目黒線,26002,東京都,目黒区,下目黒,0.004782752763818603
17342,1530064,139.71127,35.63104,2800919,目黒,東京メトロ南北線,28009,東京都,目黒区,下目黒,0.004782752763818603
17342,1530064,139.71127,35.63104,9930301,目黒,都営三田線,99303,東京都,目黒区,下目黒,0.004782752763818603
17348,1540016,139.64238,35.63667,2600305,桜新町,東急田園都市線,26003,東京都,世田谷区,弦巻,0.005549343835083651
17350,1600022,139.70839,35.69006,9930402,新宿三丁目,都営新宿線,99304,東京都,新宿区,新宿,0.002190729787100112
17351,2320061,139.60202,35.4211,9931621,弘明寺,ブルーライン,99316,神奈川県,横浜市南区,大岡,0.0021948478307117704
17352,1660001,139.63319,35.70649,1131216,阿佐ケ谷,JR中央線(快速),11312,東京都,杉並区,阿佐谷北,0.0031570980345661777
17352,1660001,139.63319,35.70649,1131305,阿佐ケ谷,JR中央・総武線,11313,東京都,杉並区,阿佐谷北,0.0031570980345661777
17354,1820036,139.52284,35.65877,2400120,飛田給,京王線,24001,東京都,調布市,飛田給,0.0015835014998355568
17357,3320021,139.70255,35.81487,1133208,西川口,JR京浜東北線,11332,埼玉県,川口市,西川口,0.0018760010660842557
17359,1360071,139.82269,35.69559,1131323,亀戸,JR中央・総武線,11313,東京都,江東区,亀戸,0.003979850374087643
17361,2140014,139.56378,35.62077,2500119,向ヶ丘遊園,小田急線,25001,神奈川県,川崎市多摩区,登戸,0.0036208742038351337
17362,1710031,139.70955,35.71899,1130211,目白,JR山手線,11302,東京都,豊島区,目白,0.0036392142008929303
17366,1610031,139.67639,35.72091,2200705,新井薬師前,西武新宿線,22007,東京都,新宿区,西落合,0.006390484175708002
17367,2340054,139.59081,35.36632,1130709,洋光台,JR根岸線,11307,神奈川県,横浜市港南区,港南台,0.013852147450849134
17367,2340054,139.59081,35.36632,1133243,洋光台,JR京浜東北線,11332,神奈川県,横浜市港南区,港南台,0.013852147450849134
17368,1530065,139.69734,35.63123,2600104,祐天寺,東急東横線,26001,東京都,目黒区,中町,0.008861332461887523
17371,1530063,139.71094,35.63609,1130203,目黒,JR山手線,11302,東京都,目黒区,目黒,0.005298406741666479
17375,3550815,139.34254,36.04166,2100131,つきのわ,東武東上線,21001,埼玉県,比企郡滑川町,月の輪,0.003530665801219738
17377,1760021,139.62834,35.73847,2200108,富士見台,西武池袋線,22001,東京都,練馬区,貫井,0.002932253229175287
17379,2350012,139.62029,35.42046,9931620,蒔田,ブルーライン,99316,神奈川県,横浜市磯子区,滝頭,0.013897608211506193
17380,2160003,139.58304,35.57032,9934306,北山田,グリーンライン,99343,神奈川県,川崎市宮前区,有馬,0.013053910257070301
17384,1450076,139.67384,35.5802,2600602,沼部,東急多摩川線,26006,東京都,大田区,田園調布南,0.002397222559553556
17387,1300003,139.81364,35.70413,2100203,押上〈スカイツリー前〉,東武伊勢崎線,21002,東京都,墨田区,横川,0.0066097056666658575
17387,1300003,139.81364,35.70413,2300201,押上（スカイツリー前）,京成押上線,23002,東京都,墨田区,横川,0.0066097056666658575
17387,1300003,139.81364,35.70413,2800813,押上〈スカイツリー前〉,東京メトロ半蔵門線,28008,東京都,墨田区,横川,0.0066097056666658575
17387,1300003,139.81364,35.70413,9930220,押上（スカイツリー前）,都営浅草線,99302,東京都,墨田区,横川,0.0066097056666658575
17388,1410031,139.72043,35.62104,2600502,大崎広小路,東急池上線,26005,東京都,品川区,西五反田,0.002256966326742318
17394,1620841,139.73485,35.69727,9930106,牛込神楽坂,都営大江戸線,99301,東京都,新宿区,払方町,0.0037053832460356264
17395,2240023,139.60121,35.56306,9934306,北山田,グリーンライン,99343,神奈川県,横浜市都筑区,東山田,0.009169001745032317
17397,2720121,139.91965,35.68365,2800420,行徳,東京メトロ東西線,28004,千葉県,市川市,末広,0.005481433389169556
17399,2310839,139.64439,35.42499,1130705,山手,JR根岸線,11307,神奈川県,横浜市中区,仲尾台,0.0027847847313595565
17399,2310839,139.64439,35.42499,1133239,山手,JR京浜東北線,11332,神奈川県,横浜市中区,仲尾台,0.0027847847313595565
17401,2740815,140.03311,35.7245,9932907,高根木戸,新京成線,99329,千葉県,船橋市,西習志野,0.0027933123706439323
17403,1610035,139.68423,35.71497,9930132,中井,都営大江戸線,99301,東京都,新宿区,中井,0.002322520398165186
17407,2440803,139.56497,35.42317,1130808,東戸塚,JR横須賀線,11308,神奈川県,横浜市戸塚区,平戸町,0.010883127537607572
17407,2440803,139.56497,35.42317,1133312,東戸塚,JR湘南新宿ライン,11333,神奈川県,横浜市戸塚区,平戸町,0.010883127537607572
17409,2210802,139.62123,35.48521,2600118,白楽,東急東横線,26001,神奈川県,横浜市神奈川区,六角橋,0.007939461568639094
17411,1540011,139.66806,35.63715,2600303,三軒茶屋,東急田園都市線,26003,東京都,世田谷区,上馬,0.006892428599555409
17411,1540011,139.66806,35.63715,2600701,三軒茶屋,東急世田谷線,26007,東京都,世田谷区,上馬,0.006892428599555409
17412,3591141,139.43793,35.80282,2200118,小手指,西武池袋線,22001,埼玉県,所沢市,小手指町,0.0022866178080238383
17413,1240011,139.83777,35.73674,2300204,四ツ木,京成押上線,23002,東京都,葛飾区,四つ木,0.005564457565662096
17414,2130013,139.62544,35.5909,1130309,武蔵新城,JR南武線,11303,神奈川県,川崎市高津区,末長,0.00531981221473919
17416,1740043,139.68188,35.78294,9930323,蓮根,都営三田線,99303,東京都,板橋区,坂下,0.003206367726895251
