zip_code,lat,long
2440814,35.396913,139.558511
2440815,35.384116,139.541218
2440816,35.394868,139.540073
2440817,35.405251,139.541824
2440842,35.372224,139.536524
2450000,35.418575,139.501823
2450002,35.437116,139.52284
2450003,35.428062,139.521976
2450004,35.421898,139.523924
2450005,35.412641,139.519051
2450006,35.424921,139.511243
2450008,35.426331,139.506749
2450009,35.432667,139.509961
2450011,35.422007,139.504922
2450012,35.416369,139.502316
2450013,35.409652,139.516386
2450014,35.406534,139.514228
2450015,35.41125,139.501434
2450016,35.419394,139.49293
2450017,35.40055,139.480383
2450018,35.431556,139.478964
2450023,35.412699,139.493477
2450051,35.433741,139.536183
2450052,35.42235,139.546149
2450053,35.420054,139.531337
2450061,35.398233,139.519741
2450062,35.38752,139.513665
2450063,35.380355,139.516338
2450064,35.364939,139.499433
2450065,35.368812,139.494633
2450066,35.383635,139.491081
2450067,35.387942,139.502256
2460000,35.46937,139.488144
2460003,35.488974,139.482548
2460005,35.487277,139.473135
2460008,35.500654,139.472306
2460011,35.476915,139.498557
2460012,35.475729,139.493692
2460013,35.471314,139.487066
2460015,35.476508,139.473185
2460021,35.471087,139.497032
2460022,35.463969,139.501867
2460023,35.456961,139.504355
2460026,35.443848,139.508753
2460031,35.46881,139.492401
2460034,35.453184,139.486739
2460035,35.453009,139.484245
2460037,35.463562,139.484374
2460038,35.460913,139.49329
2470004,35.366247,139.55541
2470005,35.363293,139.549766
2470006,35.357208,139.532077
2470007,35.366238,139.548001
2470008,35.372114,139.547592
2470009,35.367221,139.563269
2470011,35.371298,139.569234
2470013,35.363161,139.576678
2470026,35.355747,139.572885
2470027,35.360137,139.571741
2470033,35.351979,139.567149
2470034,35.354335,139.566122
2470035,35.357206,139.56155
2470051,35.353316,139.549746
2470053,35.342432,139.554267
2470055,35.343895,139.539967
2470056,35.348589,139.545058
2470061,35.341218,139.539955
2470062,35.33525,139.552242
2470063,35.333166,139.514231
2470066,35.341503,139.52738
2470071,35.351925,139.523156
2470072,35.347318,139.519043
2470073,35.351893,139.515305
2470075,35.361604,139.509743
2480003,35.320168,139.565367
2480004,35.329071,139.559479
2480005,35.32337,139.562565
2480007,35.316852,139.555543
2480013,35.313261,139.550936
2480014,35.315775,139.544996
2480015,35.316706,139.541495
2480017,35.319504,139.542511
2480021,35.308865,139.532994
2480023,35.307513,139.528995
2480024,35.304314,139.525638
2480025,35.306581,139.515818
2480026,35.308108,139.510332
2480027,35.332003,139.509944
2480032,35.314075,139.503375
2480033,35.319734,139.510651
2480035,35.321265,139.503491
2480036,35.323944,139.508295
2490001,35.309559,139.582049
2490003,35.314457,139.591375
2490004,35.295411,139.602589
2490005,35.281084,139.612687
2490006,35.296555,139.57779
2490007,35.289914,139.574137
2490008,35.303817,139.565481
2500011,35.253678,139.156443
2500012,35.248473,139.157371
2500013,35.248003,139.153636
2500045,35.257463,139.153512
2500214,35.30122,139.176509
2500215,35.295876,139.180973
2500401,35.254276,139.050189
2500407,35.244142,139.049646
2500631,35.272998,139.011442
2500852,35.305523,139.1424
2500857,35.298061,139.141092
2500863,35.2814,139.165926
2500872,35.281352,139.185703
2500873,35.287728,139.177364
2500874,35.278765,139.17732
2510002,35.341489,139.495101
2510012,35.3434282,139.5083676
2510021,35.34015,139.476197
2510022,35.339627,139.479673
2510023,35.336893,139.483629
2510024,35.334631,139.484992
2510028,35.33697,139.478279
2510031,35.326902,139.486879
2510032,35.327447,139.489944
2510035,35.309502,139.487403
2510037,35.315857,139.474367
2510038,35.317169,139.477772
2510041,35.339116,139.44612
2510042,35.339851,139.450361
2510043,35.336159,139.451409
2510044,35.328914,139.461706
2510045,35.326629,139.456231
2510047,35.335088,139.448604
2510051,35.352322,139.480073
2510052,35.348812,139.48272
2510053,35.345938,139.483008
2510056,35.342996,139.451404
2510057,35.346445,139.445791
2510861,35.361828,139.446419
2510871,35.369732,139.470983
2520004,35.483,139.425563
2520005,35.472127,139.423705
2520011,35.504345,139.41177
2520023,35.483465,139.410917
2520131,35.589511,139.340195
2520137,35.592614,139.323619
2520143,35.590494,139.344513
2520144,35.592357,139.352685
2520154,35.56351,139.266752
2520162,35.54462,139.129525
2520174,35.6183,139.215192
2520183,35.619623,139.170663
2520186,35.588357,139.159122
2520201,35.586395,139.388173
2520206,35.575672,139.39109
2520211,35.591236,139.375581
2520216,35.581242,139.365353
2520226,35.556461,139.36732
2520231,35.582117,139.368027
2520237,35.567075,139.373598
2520239,35.574482,139.368795
2520243,35.564307,139.353731
2520246,35.547609,139.326969
2520301,35.546629,139.429377
2520302,35.525797,139.444357
2520303,35.539529,139.43156
2520307,35.536822,139.427793
2520311,35.52409,139.434395
2520314,35.523003,139.4246
2520318,35.537841,139.43801
2520321,35.518471,139.414208
2520322,35.518484,139.410526
2520325,35.509249,139.4077
2520328,35.534119,139.39847
2520331,35.555714,139.402566
2520334,35.544327,139.42634
2520335,35.533908,139.381205
2520344,35.559315,139.418761
2520801,35.42021,139.460196
2520803,35.392197,139.478186
2520804,35.397154,139.46818
2520805,35.391264,139.458904
2520813,35.379719,139.474346
2520815,35.378475,139.453862
2520816,35.384784,139.435752
2520822,35.40956,139.433378
2521104,35.455566,139.429043
2521107,35.433494,139.436165
2521111,35.425354,139.443848
2521113,35.418735,139.447865
2521114,35.414077,139.445173
2521122,35.446715,139.411104
2521123,35.441378,139.41302
2521125,35.426561,139.420765
2521131,35.463467,139.41754
2530000,35.34326,139.406296
2530002,35.348233,139.414109
2530004,35.353696,139.416062
2530006,35.363064,139.424053
2530011,35.345049,139.430849
2530012,35.338934,139.429824
2530015,35.337653,139.435252
2530016,35.336542,139.427204
2530021,35.334098,139.435302
2530022,35.33195,139.435535
2530026,35.331258,139.423392
2530033,35.322523,139.438039
2530036,35.322167,139.426001
2530037,35.321313,139.420679
2530042,35.334555,139.41332
2530054,35.322278,139.40726
2530055,35.325667,139.403936
2530056,35.327704,139.402141
2530061,35.329185,139.392109
2530063,35.318762,139.383912
2530064,35.31953,139.376762
2530071,35.345649,139.380668
2530073,35.329802,139.374088
2530082,35.359363,139.404717
2530084,35.345239,139.401229
2530085,35.338572,139.398493
2530088,35.361089,139.399221
2530101,35.394766,139.385857
2530103,35.369106,139.385648
2530106,35.381306,139.381748
2540002,35.371649,139.350564
2540013,35.365635,139.35875
2540014,35.349487,139.346872
2540024,35.33022,139.361383
2540035,35.330905,139.351983
2540041,35.334657,139.34813
2540042,35.330001,139.347405
2540045,35.329875,139.342468
2540052,35.326295,139.339017
2540063,35.336539,139.332692
2540073,35.340512,139.347839
2540801,35.326437,139.362557
2540804,35.320526,139.360846
2540805,35.318379,139.357008
2540813,35.317795,139.350291
2540815,35.323543,139.344016
2540901,35.343823,139.315549
2540906,35.345632,139.301244
2540915,35.331426,139.301007
2550005,35.314259,139.297152
2570003,35.367783,139.25713
2570006,35.377096,139.263082
2570035,35.37281,139.22658
2580003,35.348286,139.139511
2580021,35.334342,139.130344
2590111,35.310761,139.288066
2590124,35.298353,139.244499
2590301,35.146387,139.110407
2590303,35.144497,139.103379
2590314,35.146924,139.075971
2591100,35.408686,139.293732
2591113,35.415619,139.319549
2591114,35.411599,139.333481
2591116,35.406527,139.344498
2591126,35.388705,139.334173
2591131,35.397605,139.315234
2591132,35.393837,139.313666
2591136,35.387723,139.28959
2591143,35.406426,139.328859
2591201,35.357047,139.283855
2591211,35.379519,139.304342
2591212,35.372108,139.306323
2591216,35.352299,139.317006
2591322,35.359755,139.179691
2600006,35.614467,140.128383
2600021,35.604773,140.112531
2600026,35.606734,140.105328
2600027,35.607575,140.111041
2600032,35.609488,140.108616
2600802,35.581392,140.170164
2600807,35.58981,140.147941
2600808,35.599594,140.150586
2600813,35.564749,140.150236
2600814,35.556205,140.154766
2600822,35.566741,140.131247
2600831,35.599612,140.119261
2600842,35.58527,140.131659
2600844,35.591981,140.134696
2600853,35.59904,140.128469
2610004,35.629244,140.079973
2610011,35.634829,140.070329
2610012,35.629744,140.064431
2610013,35.641964,140.048235
2610026,35.666062,140.034485
2620011,35.681891,140.116662
2620015,35.655067,140.093703
2620022,35.649816,140.079604
2620026,35.666123,140.069915
2620031,35.667104,140.063749
2620032,35.662655,140.046708
2620033,35.670665,140.038597
2620043,35.677826,140.088918
2620046,35.686303,140.093271
2630014,35.628902,140.121579
2630015,35.62827,140.115342
2630023,35.625207,140.098355
2630024,35.632039,140.105606
2630031,35.633214,140.089836
2630033,35.631555,140.086956
2630034,35.634545,140.083771
2630042,35.624883,140.095103
2630043,35.63318,140.096749
2630044,35.648412,140.092232
2630051,35.644801,140.107588
2630053,35.651155,140.109251
2630054,35.6561,140.102866
2640007,35.621064,140.173304
2640021,35.645732,140.154699
2640023,35.623982,140.147199
2640033,35.640335,140.142348
2660005,35.551995,140.197742
2660031,35.562421,140.165021
2670053,35.539384,140.261067
2670055,35.53222,140.23885
2670066,35.53017,140.268001
2700000,35.821667,139.890392
2700002,35.841847,139.931565
2700005,35.834054,139.922311
2700011,35.831012,139.943045
2700013,35.833119,139.933848
2700021,35.82521,139.939921
2700025,35.804211,139.924349
2700032,35.83069,139.917694
2700034,35.828386,139.921499
2700100,35.873686,139.916313
2700101,35.911937,139.910961
2700107,35.912194,139.891653
2700114,35.892122,139.916035
2700121,35.889987,139.911917
2700137,35.865807,139.920235
2700141,35.847051,139.951359
2700143,35.843318,139.949234
2700152,35.854472,139.915084
2700161,35.83992,139.913546
2700163,35.838235,139.906241
2700176,35.859819,139.904309
2700222,36.024631,139.833666
2700235,35.981724,139.832999
2701100,35.855156,140.117942
2701112,35.864423,140.099998
2701114,35.865574,140.106747
2701119,35.861331,140.109652
2701121,35.871202,140.07662
2701128,35.870865,140.072101
2701132,35.86662,140.077867
2701138,35.873168,140.054857
2701142,35.869835,140.032215
2701143,35.871438,140.041239
2701145,35.864275,140.03413
2701151,35.871962,140.008408
2701152,35.870489,140.019341
2701164,35.884391,140.004213
2701165,35.875475,140.016437
2701166,35.87718,140.025573
2701318,35.830456,140.185097
2701337,35.788766,140.161139
2701341,35.801322,140.124337
2701342,35.796744,140.134501
2701356,35.805373,140.114391
2701412,35.799013,140.109087
2701423,35.782715,140.059902
2701424,35.781483,140.0539
2701431,35.786755,140.04518
2701433,35.783374,140.031394
2701439,35.782505,140.022862
2701515,35.839753,140.244797
2701606,35.746667,140.254942
2702203,35.795324,139.984101
2702204,35.792071,139.988608
2702212,35.789822,139.975191
2702218,35.792357,139.968022
2702224,35.767878,139.916998
2702231,35.785198,139.929347
2702241,35.791309,139.925946
2702261,35.80395,139.948671
2702267,35.792348,139.955343
2702311,35.80721,140.216828
2702329,35.811245,140.178344
2710044,35.817035,139.915837
2710052,35.805042,139.919161
2710061,35.8105074,139.8957539
2710062,35.810368,139.901587
2710064,35.80136,139.907259
2710065,35.792,139.910704
2710066,35.790402,139.906709
2710068,35.800901,139.896985
2710072,35.792816,139.903912
2710076,35.783628,139.905559
2710082,35.772712,139.914285
2710086,35.769813,139.9066
2710092,35.777515,139.901762
2710097,35.755471,139.895997
2720000,35.7016669,139.9554
2720001,35.697655,139.958231
2720004,35.69101,139.951647
2720013,35.689826,139.946902
2720014,35.687345,139.945039
2720015,35.712027,139.934328
2720021,35.719399,139.933094
2720022,35.718798,139.938782
2720023,35.717976,139.932588
2720025,35.715081,139.91996
2720031,35.724057,139.921313
2720033,35.727044,139.907646
2720034,35.732952,139.909009
2720035,35.728838,139.916692
2720103,35.6928,139.918887
2720104,35.691284,139.920817
2720107,35.686559,139.913995
2720111,35.699187,139.925952
2720114,35.687639,139.930054
2720115,35.689547,139.926962
2720121,35.683654,139.919652
2720122,35.68251,139.927443
2720123,35.680567,139.929145
2720127,35.668457,139.940262
2720132,35.682842,139.908656
2720133,35.682174,139.916675
2720134,35.679091,139.922006
2720135,35.67675,139.923411
2720137,35.675897,139.90883
2720138,35.671351,139.904406
2720141,35.681476,139.906101
2720142,35.681133,139.902968
2720143,35.679346,139.895703
2720144,35.673107,139.89119
2720802,35.738006,139.968056
2720804,35.743851,139.949909
2720805,35.747869,139.94677
2720811,35.73513,139.956071
2720813,35.72248,139.947535
2720816,35.728642,139.941912
2720822,35.73669,139.930793
2720823,35.728896,139.932783
2720824,35.727754,139.926585
2720825,35.736937,139.922855
2720826,35.732518,139.912824
2720827,35.741414,139.906958
2720832,35.74264,139.93718
2720835,35.751516,139.916797
2720836,35.757781,139.905992
2720837,35.756686,139.921003
2730000,35.6944808,139.9824542
2730002,35.697707,140.001757
2730003,35.698653,139.992255
2730005,35.699847,139.984469
2730011,35.692703,139.987004
2730012,35.690299,139.991764
2730021,35.70041,139.979345
2730024,35.7011,139.966276
2730027,35.70293,139.968481
2730031,35.708062,139.96622
2730035,35.715721,139.945941
2730036,35.712388,139.951508
2730037,35.723946,139.963718
2730039,35.713662,139.9607
2730047,35.730837,139.963909
2730048,35.745956,139.990243
2730100,35.77116,139.998482
2730101,35.768378,139.999771
2730112,35.77138,139.989719
2730124,35.775732,140.002658
2730132,35.787715,140.005706
2730853,35.726446,140.000611
2730865,35.707829,139.9907
2740063,35.725887,140.038199
2740064,35.734992,140.042637
2740068,35.746433,140.039235
2740077,35.708211,140.041945
2740802,35.761939,140.028834
2740806,35.742943,140.00917
2740813,35.733618,140.021978
2740815,35.724501,140.033118
2740816,35.714912,140.01735
2740822,35.711879,140.012181
2740823,35.708334,140.026919
2740824,35.691833,140.026613
2740825,35.694788,140.013003
2750001,35.695406,140.065943
2750002,35.686166,140.061716
2750011,35.687726,140.046723
2750015,35.68486,140.031539
2750016,35.6894,140.024853
2750022,35.669382,140.0217
2750025,35.674265,140.013811
2750026,35.686198,140.014887
2750028,35.6873867,140.0128828
2760000,35.737989,140.107536
2760022,35.733609,140.132833
2760023,35.713801,140.125548
2760028,35.735916,140.118357
2760031,35.702557,140.090269
2760033,35.698807,140.090644
2760034,35.701281,140.088787
2760036,35.715768,140.081864
2760042,35.727306,140.102264
2760044,35.721506,140.109129
2760045,35.715824,140.104396
2760046,35.7322864,140.084121
2770000,35.916164,139.921341
2770005,35.863937,139.985236
2770008,35.850264,139.990912
2770014,35.857685,139.978926
2770021,35.859234,139.97057
2770025,35.856526,139.976986
2770026,35.85351,139.980238
2770028,35.849981,139.98376
2770053,35.816564,139.958615
2770054,35.81748,139.975073
2770062,35.82823,139.958991
2770072,35.835954,139.964716
2770075,35.844965,139.956164
2770823,35.890536,139.999962
2770825,35.892186,139.994873
2770831,35.881456,139.987767
2770832,35.87485,139.985847
2770835,35.879662,139.975917
2770841,35.86599,139.971621
2770852,35.861675,139.968269
2770854,35.848324,139.957851
2770863,35.866205,139.946782
2770871,35.892797,139.956483
2770872,35.884186,139.957467
2770885,35.897358,139.915867
2780016,35.937774,139.908769
2780048,35.955781,139.848691
2780055,35.962622,139.840897
2790000,35.644775,139.906151
2790001,35.66686,139.891636
2790002,35.666204,139.896804
2790003,35.655478,139.906078
2790004,35.657074,139.902907
2790011,35.650869,139.911026
2790012,35.648255,139.914041
2790013,35.647036,139.922241
2790014,35.645183,139.918418
2790021,35.648122,139.90286
2790022,35.644023,139.908595
2790023,35.640711,139.913622
2790026,35.642418,139.896836
2790031,35.630078,139.885864
2790041,35.655906,139.896542
2790043,35.652118,139.893762
2830002,35.581437,140.399453
2830005,35.56971,140.375242
2830104,35.530696,140.436889
2840001,35.673538,140.159477
2840003,35.662465,140.180178
2840008,35.682173,140.14278
2840045,35.658322,140.163474
2850000,35.7442677,140.2410456
2850034,35.723049,140.238982
2850037,35.719497,140.242829
2850045,35.71246,140.250074
2850815,35.690969,140.232994
2850824,35.731407,140.20078
2850831,35.722993,140.197319
2850837,35.729692,140.183986
2850855,35.727547,140.1487
2850858,35.734892,140.157153
2850865,35.731563,140.17294
2850905,35.73952,140.280584
2850922,35.735312,140.274601
2860011,35.796056,140.290573
2860036,35.778138,140.299028
2860041,35.766124,140.301304
2860134,35.77871,140.32632
2860202,35.757059,140.324005
2870005,35.903117,140.482451
2880045,35.733029,140.824472
2880812,35.7281764,140.8276823
2880814,35.722684,140.81004
2890124,35.858992,140.33787
2890304,35.880136,140.613778
2890313,35.855623,140.610116
2891211,35.65333,140.338663
2893181,35.665139,140.581772
2900001,35.5264792,140.1661239
2900012,35.506895,140.123557
2900022,35.49043,140.11224
2900042,35.508119,140.073403
2900054,35.509772,140.091621
2900056,35.525125,140.085112
2900061,35.540846,140.128226
2900069,35.543266,140.11998
2900074,35.495176,140.119066
2900075,35.494358,140.114144
2900142,35.526368,140.174497
2920000,35.3865561,139.9167248
2920003,35.420275,139.932477
2920016,35.4098,139.932268
2920502,35.273409,140.070112
2920814,35.344415,139.948855
2920825,35.347662,139.900337
2920827,35.356419,139.914773
2920832,35.377765,139.923851
2970018,35.438812,140.300272
2970065,35.438289,140.262005
2970125,35.394533,140.203321
2990112,35.470993,140.065518
2990114,35.457581,140.066419
2990117,35.469941,140.062418
2990200,35.4372371,140.0321195
2990246,35.450276,139.997525
2990261,35.427424,139.959848
2991121,35.308254,139.931888
2991151,35.332647,139.884225
2991154,35.327943,139.902231
2991161,35.337154,139.915009
2993203,35.480592,140.40247
2993221,35.516944,140.331042
2993244,35.525207,140.302281
2993255,35.538549,140.314747
2994106,35.485585,140.359956
2994301,35.372204,140.377907
2994402,35.380129,140.33863
2995103,35.190509,140.362499
2995225,35.152788,140.316303
3000048,36.087636,140.191332
3000303,36.039368,140.233898
3000324,35.995453,140.251328
3000331,36.037357,140.208525
3000332,36.028249,140.214465
3000333,36.016162,140.224706
3000732,35.931604,140.46569
3000843,36.043669,140.167402
3000873,36.025528,140.157892
3001252,35.990425,140.138177
3001511,35.925811,140.099437
3001512,35.918554,140.110913
3001525,35.906549,140.122099
3001532,35.916913,140.102926
3001536,35.908153,140.090498
3001624,35.865108,140.156152
3002346,35.96327,140.012741
3002358,35.996154,140.040375
3002648,36.10221,140.050101
3002703,36.134388,139.979533
3002706,36.110576,139.976926
3002721,36.109062,139.961934
3002742,36.117215,139.963217
3004501,36.28117,140.044123
3020023,35.901031,140.064313
3020024,35.895278,140.059903
3020031,35.917141,140.045223
3020034,35.925749,140.019265
3020115,35.953246,139.990073
3020131,35.954612,139.992156
3030032,36.003999,139.992693
3050005,36.093365,140.110227
3050024,36.076272,140.129555
3050031,36.082106,140.111447
3050044,36.068009,140.136041
3050045,36.060551,140.136548
3050051,36.068784,140.117791
3050053,36.050665,140.116212
3050055,36.053585,140.112077
3050817,36.0782943,140.0660377
3050821,36.088491,140.10406
3050861,36.02548,140.065074
3050871,36.034337,140.058059
3060006,36.20225,139.712026
3060011,36.196667,139.711793
3060023,36.196563,139.707268
3060031,36.201316,139.701667
3060101,36.202948,139.84476
3060232,36.205251,139.748468
3060306,36.099163,139.739871
3060645,36.057537,139.852452
3091104,36.341851,140.043548
3091704,36.344601,140.311728
3100851,36.360378,140.459624
3100903,36.401377,140.426234
3110105,36.444526,140.501175
3111226,36.348088,140.587865
3111517,36.15523,140.510529
3113417,36.146678,140.418394
3120045,36.394745,140.528163
3140022,35.932858,140.644531
3140032,35.972,140.633494
3140124,35.875476,140.646893
3140144,35.89145,140.651467
3150001,36.194318,140.284014
3150052,36.132707,140.23322
3160015,36.543482,140.602565
3160032,36.58047,140.63565
3190315,36.365623,140.36166
3191222,36.488775,140.614938
3191413,36.646835,140.678605
3191543,36.796025,140.730252
3200833,36.546099,139.879196
3210132,36.495676,139.875518
3210138,36.502779,139.858278
3210200,36.454083,139.82567
3210222,36.423151,139.806785
3210974,36.579416,139.90392
3211421,36.754183,139.624718
3212404,36.753475,139.738622
3213423,36.539701,140.113227
3214521,36.385106,139.961307
3230007,36.348416,139.775562
3230022,36.308523,139.809622
3230023,36.315041,139.799971
3230032,36.306775,139.798486
3230053,36.308766,139.751364
3240041,36.872559,140.012565
3240042,36.86032,140.019635
3240052,36.86584,140.030859
3250032,36.974819,140.030997
3250056,36.971317,140.05807
3260805,36.339036,139.446499
3260823,36.318617,139.450828
3270844,36.318495,139.594489
3280044,36.376683,139.728052
3280111,36.436125,139.74905
3280113,36.404467,139.745106
3280133,36.415229,139.698647
3290101,36.230353,139.729826
3290111,36.22865,139.740988
3290201,36.293729,139.787297
3290431,36.398855,139.86367
3290432,36.376796,139.879845
3290502,36.446952,139.857834
3291231,36.622185,139.993807
3291311,36.706042,139.965292
3292123,36.811783,139.92401
3293156,36.931929,140.016095
3300042,35.884542,139.66094
3300043,35.882092,139.658546
3300052,35.863352,139.66311
3300055,35.858354,139.660055
3300061,35.862819,139.652457
3300062,35.861141,139.654413
3300064,35.851432,139.66282
3300065,35.848959,139.66255
3300071,35.887097,139.636163
3300073,35.8705,139.654685
3300074,35.874626,139.647884
3300075,35.879926,139.64382
3300800,35.906481,139.622719
3300803,35.91365,139.629327
3300835,35.89144,139.638316
3300845,35.904971,139.626239
3300851,35.911634,139.608103
3300852,35.909178,139.61482
3300855,35.898401,139.612274
3300856,35.90753,139.602299
3310047,35.916753,139.579451
3310048,35.934204,139.581981
3310052,35.908466,139.593465
3310063,35.908045,139.577467
3310064,35.902802,139.583911
3310073,35.921063,139.566481
3310077,35.934904,139.566474
3310802,35.943128,139.628358
3310804,35.926404,139.636389
3310811,35.953887,139.612541
3310812,35.935926,139.620246
3310821,35.957122,139.595662
3310822,35.948101,139.600638
3310823,35.921615,139.600072
3310825,35.920578,139.608372
3320000,35.8372409,139.7203595
3320001,35.807832,139.735879
3320002,35.801146,139.747324
3320006,35.802447,139.735277
3320011,35.800148,139.733195
3320012,35.795594,139.725354
3320015,35.796042,139.719648
3320016,35.805401,139.723312
3320017,35.802996,139.727945
3320021,35.814873,139.702545
3320023,35.797848,139.715304
3320025,35.800769,139.707165
3320026,35.80244,139.704485
3320031,35.806226,139.727565
3320032,35.807946,139.721742
3320033,35.808569,139.71409
3320034,35.811038,139.713085
3320035,35.814141,139.713836
3330801,35.877028,139.741141
3330804,35.86698,139.762051
3330806,35.863051,139.758674
3330817,35.860202,139.749737
3330822,35.862821,139.730316
3330823,35.859224,139.735893
3330826,35.845541,139.736826
3330833,35.847522,139.731623
3330834,35.844578,139.716863
3330835,35.849668,139.718572
3330842,35.833863,139.708618
3330845,35.825053,139.712218
3330847,35.828839,139.69994
3330848,35.83624,139.700186
3330851,35.828672,139.695377
3330853,35.832466,139.684747
3330855,35.837859,139.685803
3330856,35.837186,139.681978
3330857,35.84297,139.681087
3330866,35.833065,139.703859
3340002,35.834015,139.738386
3340003,35.831816,139.737765
3340005,35.830637,139.730167
3340011,35.825597,139.742045
3340013,35.820095,139.741481
3340057,35.841128,139.767431
3340059,35.851993,139.75478
3340062,35.824288,139.773355
3340071,35.839537,139.748926
3350000,35.824044,139.687503
3350002,35.825977,139.693944
3350003,35.820583,139.692794
3350004,35.825278,139.691265
3350005,35.823056,139.677356
3350011,35.813065,139.687624
3350012,35.812859,139.691106
3350015,35.803057,139.690987
3350016,35.809665,139.685191
3350021,35.817644,139.666741
3350022,35.817993,139.680149
3350023,35.808983,139.682022
3350025,35.804751,139.672569
3350026,35.809494,139.669303
3350027,35.810084,139.661598
3350031,35.830667,139.650831
3350032,35.827208,139.656601
3350033,35.825006,139.652683
3350034,35.818922,139.656934
3350036,35.803709,139.651248
3360015,35.861828,139.669982
3360016,35.857383,139.669269
3360017,35.8528,139.669695
3360021,35.85153,139.648696
3360022,35.846563,139.655877
3360023,35.846902,139.662879
3360024,35.844669,139.663154
3360025,35.843569,139.671706
3360026,35.837641,139.665544
3360027,35.84269,139.64405
3360031,35.857155,139.63777
3360032,35.839835,139.634044
3360033,35.836559,139.631604
3360034,35.831197,139.632842
3360911,35.886595,139.676259
3360915,35.884559,139.697902
3360918,35.881705,139.683752
3360922,35.875121,139.709163
3360923,35.876751,139.690946
3360926,35.862954,139.703553
3360931,35.867576,139.671733
3360932,35.874051,139.686898
3360936,35.865248,139.667539
3360962,35.895155,139.728438
3370002,35.955656,139.668397
3370003,35.949851,139.666297
3370015,35.929571,139.661611
3370016,35.931658,139.668071
3370017,35.934504,139.66726
3370032,35.906285,139.661045
3370051,35.941742,139.640849
3370052,35.937032,139.654603
3370053,35.924302,139.649362
3380001,35.889862,139.631337
3380002,35.882613,139.634498
3380003,35.879702,139.625132
3380005,35.879209,139.615486
3380007,35.887767,139.612813
3380011,35.87288,139.636596
3380012,35.859232,139.639148
3380013,35.86505,139.632351
3380811,35.880953,139.603213
3380822,35.849759,139.607129
3380823,35.861354,139.616762
3380824,35.870452,139.613003
3380825,35.861072,139.6048
3380826,35.868725,139.602868
3380831,35.846131,139.612189
3380832,35.85634,139.635863
3390021,35.919486,139.744297
3390025,35.892557,139.742951
3390043,35.941327,139.702134
3390057,35.948481,139.693399
3390058,35.95513,139.702236
3390064,35.958956,139.696111
3400003,35.833246,139.810878
3400006,35.854076,139.808625
3400014,35.831214,139.80481
3400015,35.824641,139.805083
3400017,35.825078,139.810345
3400021,35.824343,139.815023
3400022,35.81378,139.809147
3400024,35.811057,139.789353
3400025,35.811191,139.792308
3400027,35.811701,139.781002
3400032,35.819629,139.779532
3400034,35.824083,139.798242
3400036,35.831679,139.784648
3400041,35.843493,139.79906
3400053,35.852069,139.800633
3400054,35.848627,139.782541
3400056,35.856738,139.767957
3400100,36.073534,139.740364
3400144,36.048988,139.733167
3400155,36.066389,139.718073
3400161,36.092037,139.703897
3400164,36.085602,139.699799
3400203,36.095652,139.680039
3400813,35.816926,139.865247
3400816,35.82171,139.836057
3400824,35.796655,139.849914
3400835,35.796982,139.82903
3410003,35.852268,139.844084
3410018,35.847464,139.886312
3410021,35.851192,139.868574
3410037,35.793644,139.882783
3410038,35.825473,139.877394
3410044,35.805798,139.860495
3410054,35.844332,139.861102
3410056,35.838065,139.872699
3420005,35.907079,139.850905
3420036,35.871736,139.842964
3420041,35.884206,139.854337
3420042,35.882443,139.857788
3420051,35.895544,139.837808
3420054,35.891772,139.847771
3420058,35.896045,139.856909
3430011,35.908336,139.811451
3430015,35.905588,139.795757
3430022,35.9069,139.786519
3430023,35.894534,139.793363
3430025,35.914614,139.78926
3430031,35.920455,139.785271
3430032,35.921784,139.775576
3430033,35.927538,139.769258
3430035,35.921919,139.760418
3430041,35.937156,139.772036
3430106,35.943385,139.815209
3430113,35.923797,139.820376
3430114,35.925986,139.826219
3430802,35.919706,139.752957
3430806,35.892596,139.782192
3430807,35.888235,139.781948
3430821,35.886182,139.790856
3430823,35.884569,139.803069
3430825,35.891955,139.819375
3430828,35.877628,139.822738
3430838,35.859396,139.797261
3430843,35.86814,139.789174
3430845,35.872141,139.792396
3430851,35.868485,139.782143
3440000,35.98938,139.77063
3440002,35.990933,139.774127
3440007,35.995728,139.752202
3440013,35.958314,139.785265
3440015,35.952495,139.796853
3440023,35.940729,139.774927
3440031,35.96083,139.754758
3440032,35.963436,139.770612
3440038,35.966968,139.746605
3440051,35.993034,139.723562
3440058,35.986489,139.735135
3440062,35.979125,139.757428
3440064,35.976684,139.755603
3440066,35.972225,139.739062
3440067,35.980287,139.750445
3440111,35.999951,139.804502
3440112,35.986908,139.817651
3450035,36.033726,139.728055
3450043,36.043575,139.708675
3450826,36.030092,139.715352
3460003,36.068618,139.677449
3460007,36.07304,139.676908
3460012,36.069347,139.704906
3460013,36.067816,139.695415
3460106,36.073592,139.605621
3470016,36.110519,139.634081
3470017,36.120571,139.631491
3470054,36.139901,139.594621
3470068,36.129013,139.595238
3470123,36.101305,139.561538
3490112,35.978002,139.667702
3490121,35.988552,139.647435
3490124,35.979558,139.650311
3490131,36.025708,139.637018
3490141,36.004173,139.655353
3490204,36.032898,139.658898
3490217,36.014048,139.665391
3491103,36.132949,139.696277
3491117,36.114614,139.713634
3491122,36.129907,139.68875
3491132,36.145459,139.686799
3500003,35.916682,139.510204
3500013,35.882512,139.537716
